# mzprime m4 sum_w_post_smearing v_mu4 v_4i epsilon u_mu4 chi2 decay_length MB_N_events eff_geom eff_selection eff_total
1.045000e-01 7.897000e-01 1.491477e-05 3.389847e-03 4.793940e-03 8.000000e-04 3.389828e-03 2.854181e+01 3.832391e-09 1.713865e+02 1.394358e-01 1.935158e-02 7.246614e-05
5.457000e-01 8.886000e-01 1.626414e-08 1.000000e-08 1.414214e-08 8.000000e-04 1.000000e-08 3.180203e+01 1.237460e+04 1.626414e-12 5.729435e-02 4.655032e-03 3.942911e-06
3.403000e-01 1.512000e-01 5.682629e-06 7.247678e-03 1.024950e-02 8.000000e-04 7.247488e-03 1.761356e+01 2.202632e+04 2.985019e+02 4.335931e-02 3.082239e-02 5.364314e-06
3.207000e-02 1.000000e+00 3.103935e-06 1.012117e-08 1.431350e-08 8.000000e-04 1.012117e-08 3.180203e+01 1.994653e+01 3.179612e-10 1.793196e-01 1.349033e-02 4.347693e-05
2.000000e+00 1.061000e-01 1.763859e-06 1.000050e-02 1.414214e-02 8.000000e-04 1.000000e-02 3.180202e+01 9.254709e+07 1.764035e+02 2.944218e-08 3.583807e-02 1.062909e-03
2.533000e-02 5.223000e-02 1.047940e-01 6.729294e-05 9.516658e-05 8.000000e-04 6.729294e-05 9.795876e+00 2.293241e-03 4.745429e+02 1.348818e-01 4.348680e-02 7.735512e-05
2.122000e-01 1.425000e-02 5.477525e-10 1.000050e-02 1.414214e-02 8.000000e-04 1.000000e-02 3.179676e+01 2.705494e+08 5.478073e-02 6.134804e-02 4.378234e-02 1.058962e-10
2.122000e-01 1.266000e-02 2.460994e-10 9.999167e-03 1.414025e-02 8.000000e-04 9.998668e-03 3.180027e+01 4.886768e+08 2.460584e-02 6.552530e-02 4.040162e-02 4.746454e-11
4.849000e-01 6.236000e-01 2.528598e-08 1.000000e-08 1.414214e-08 8.000000e-04 1.000000e-08 3.180203e+01 5.569650e+04 2.528598e-12 5.309933e-02 3.101294e-03 6.406057e-07
2.122000e-01 1.125000e-02 9.588246e-11 9.999167e-03 1.414025e-02 8.000000e-04 9.998668e-03 3.180140e+01 8.843105e+08 9.586649e-03 5.234439e-02 4.221548e-02 1.799638e-11
2.388000e-01 2.424000e-01 6.492947e-05 1.336149e-03 1.889598e-03 8.000000e-04 1.336148e-03 2.776634e+01 1.740285e-03 1.159182e+02 5.541756e-02 9.426503e-03 2.374469e-05
3.829000e-01 5.223000e-02 8.825399e-09 1.000050e-02 1.414214e-02 8.000000e-04 1.000000e-02 3.171215e+01 4.242456e+06 8.826282e-01 4.393472e-02 4.085833e-02 1.177430e-08
4.849000e-01 2.285000e-02 1.540081e-11 1.000050e-02 1.414214e-02 8.000000e-04 1.000000e-02 3.180190e+01 6.889036e+08 1.540235e-03 3.748904e-02 4.369078e-02 4.744654e-11
6.141000e-01 4.375000e-01 1.321331e-06 1.000050e-02 1.414214e-02 8.000000e-04 1.000000e-02 2.406201e+01 4.699685e+02 1.321463e+02 4.577801e-02 6.995525e-03 2.365156e-05
1.885000e-01 4.642000e-02 1.512717e-06 9.999167e-03 1.414025e-02 8.000000e-04 9.998668e-03 2.082763e+01 4.368206e+05 1.512465e+02 5.113218e-02 3.870453e-02 1.960261e-07
2.000000e+00 1.914000e-01 1.184618e-06 1.000050e-02 1.414214e-02 8.000000e-04 1.000000e-02 3.180166e+01 4.829315e+06 1.184736e+02 7.811895e-07 2.324985e-02 8.083845e-04
4.062000e-02 4.125000e-02 3.284768e-02 1.232960e-04 1.743669e-04 8.000000e-04 1.232960e-04 1.027033e+01 1.135707e+00 4.993476e+02 1.278295e-01 3.174206e-02 6.724715e-05
1.176000e-01 1.125000e-02 1.004285e-08 9.999167e-03 1.414025e-02 8.000000e-04 9.998668e-03 3.172822e+01 8.333781e+07 1.004118e+00 6.777575e-02 3.703796e-02 3.062539e-10
2.850000e-02 2.285000e-02 3.608461e-04 1.218060e-03 1.722596e-03 8.000000e-04 1.218059e-03 1.549504e+01 3.271769e+05 5.353768e+02 1.347961e-01 3.783046e-02 3.390593e-07
1.323000e-01 7.444000e-02 3.824299e-05 3.567240e-03 5.044807e-03 8.000000e-04 3.567217e-03 1.374821e+01 6.525294e+04 4.866497e+02 6.733509e-02 4.300580e-02 1.680931e-06
3.207000e-02 3.070000e-01 8.511863e-03 2.353729e-04 3.328675e-04 8.000000e-04 2.353729e-04 1.146470e+01 1.273514e-06 4.715606e+02 1.308310e-01 2.877708e-02 6.740816e-05
2.850000e-02 2.894000e-02 6.335107e-02 8.738422e-05 1.235800e-04 8.000000e-04 8.738422e-05 1.009494e+01 3.248453e+00 4.837489e+02 1.166915e-01 3.219689e-02 5.729414e-05
6.141000e-01 2.572000e-02 3.605401e-12 1.000050e-02 1.414214e-02 8.000000e-04 1.000000e-02 3.180200e+01 9.716933e+08 3.605761e-04 3.974139e-02 3.842048e-02 2.461932e-11
8.249000e-02 2.154000e-01 3.368474e-03 3.910099e-04 5.529715e-04 8.000000e-04 3.910099e-04 1.208339e+01 9.382249e-06 5.150018e+02 9.386081e-02 2.708697e-02 6.026334e-05
6.141000e-01 7.897000e-01 4.268909e-09 1.000000e-08 1.414214e-08 8.000000e-04 1.000000e-08 3.180203e+01 4.400777e+04 4.268909e-13 5.999269e-02 1.711251e-03 6.803882e-07
1.176000e-01 3.665000e-02 7.760902e-06 7.821971e-03 1.106160e-02 8.000000e-04 7.821732e-03 1.213590e+01 3.450567e+05 4.748370e+02 7.219359e-02 4.236824e-02 2.352057e-07
2.000000e-02 3.888000e-01 4.488953e-03 3.218294e-04 4.551355e-04 8.000000e-04 3.218294e-04 1.586426e+01 1.303355e-07 4.649396e+02 1.186329e-01 2.699424e-02 6.176132e-05
1.045000e-01 1.266000e-02 4.435343e-08 9.999167e-03 1.414025e-02 8.000000e-04 9.998668e-03 3.131531e+01 2.845552e+07 4.434604e+00 6.781688e-02 4.122840e-02 9.676261e-10
3.024000e-01 5.878000e-02 1.287687e-07 1.000050e-02 1.414214e-02 8.000000e-04 1.000000e-02 3.071093e+01 8.918655e+05 1.287816e+01 4.381265e-02 3.969833e-02 7.777214e-08
2.000000e+00 9.427000e-02 1.832183e-06 1.000050e-02 1.414214e-02 8.000000e-04 1.000000e-02 3.180202e+01 1.670987e+08 1.832366e+02 1.335895e-08 4.285631e-02 1.097502e-03
1.176000e-01 1.512000e-01 1.114813e-03 4.900979e-04 6.931030e-04 8.000000e-04 4.900978e-04 1.709574e+01 9.586776e-05 2.677736e+02 7.089112e-02 1.997174e-02 4.015111e-05
6.514000e-02 1.512000e-01 7.781374e-03 2.579183e-04 3.647515e-04 8.000000e-04 2.579182e-04 8.386346e+00 4.024768e-05 5.176312e+02 9.439574e-02 3.542141e-02 6.555973e-05
6.910000e-01 3.070000e-01 4.947092e-07 1.000050e-02 1.414214e-02 8.000000e-04 1.000000e-02 2.731275e+01 5.701414e+03 4.947587e+01 3.908052e-02 1.101686e-02 7.850229e-06
3.403000e-01 4.375000e-01 4.422634e-06 3.483821e-03 4.926837e-03 8.000000e-04 3.483800e-03 3.068144e+01 6.558453e-07 5.367756e+01 5.453695e-02 4.468992e-03 1.285045e-05
3.024000e-01 1.000000e+00 2.233146e-07 1.000000e-08 1.414214e-08 8.000000e-04 1.000000e-08 3.180203e+01 1.858376e+03 2.233146e-11 8.509713e-02 1.269957e-02 2.868077e-05
3.609000e-02 2.728000e-01 1.353533e-02 1.769757e-04 2.502814e-04 8.000000e-04 1.769757e-04 1.204933e+01 4.071427e-06 4.239319e+02 1.106678e-01 3.722523e-02 8.476200e-05
1.489000e-01 1.512000e-01 5.473750e-04 6.610370e-04 9.348473e-04 8.000000e-04 6.610368e-04 1.980631e+01 1.086112e-02 2.391864e+02 7.037493e-02 1.503414e-02 3.876039e-05
8.751000e-01 5.878000e-02 2.993507e-11 1.000050e-02 1.414214e-02 8.000000e-04 1.000000e-02 3.180176e+01 6.464207e+07 2.993806e-03 2.949631e-02 4.376348e-02 7.439200e-10
4.062000e-02 1.061000e-01 3.087152e-02 1.309355e-04 1.851707e-04 8.000000e-04 1.309355e-04 8.531436e+00 1.696489e-04 5.292644e+02 1.169313e-01 3.596035e-02 6.589466e-05
5.789000e-02 1.512000e-01 1.108267e-02 2.150990e-04 3.041959e-04 8.000000e-04 2.150990e-04 9.560094e+00 4.412924e-05 5.127681e+02 9.675468e-02 3.501356e-02 6.980777e-05
1.323000e-01 2.031000e-02 1.502708e-07 9.999167e-03 1.414025e-02 8.000000e-04 9.998668e-03 3.084264e+01 6.735733e+06 1.502458e+01 5.912898e-02 3.851344e-02 6.592120e-09
3.609000e-02 7.897000e-01 2.649206e-05 2.702551e-03 3.821971e-03 8.000000e-04 2.702541e-03 2.839379e+01 7.183131e-10 1.934923e+02 1.655750e-01 1.882767e-02 5.625359e-05
1.885000e-01 2.154000e-01 1.427132e-04 1.118599e-03 1.581937e-03 8.000000e-04 1.118598e-03 2.225652e+01 4.058451e-05 1.785718e+02 6.420997e-02 9.898354e-03 2.419997e-05
9.283000e-02 4.375000e-01 5.515323e-04 8.518923e-04 1.204757e-03 8.000000e-04 8.518919e-04 1.507637e+01 2.830436e-07 4.002583e+02 1.020589e-01 2.991102e-02 7.140701e-05
9.848000e-01 4.375000e-01 1.054289e-07 1.000050e-02 1.414214e-02 8.000000e-04 1.000000e-02 3.049152e+01 3.978545e+03 1.054394e+01 3.871007e-02 7.439451e-03 9.764109e-06
2.000000e+00 4.125000e-02 1.845932e-06 1.000050e-02 1.414214e-02 8.000000e-04 1.000000e-02 3.180203e+01 1.049233e+10 1.846117e+02 8.987195e-11 4.320461e-02 1.093311e-03
1.403000e+00 7.017000e-01 2.163623e-14 7.943282e-06 1.123350e-05 8.000000e-04 7.943282e-06 3.180203e+01 2.381329e+09 1.365154e-12 2.887601e-02 3.813529e-03 2.568774e-11
1.489000e-01 2.031000e-02 6.538098e-08 9.999167e-03 1.414025e-02 8.000000e-04 9.998668e-03 3.116116e+01 1.088857e+07 6.537010e+00 6.413659e-02 4.257092e-02 3.890112e-09
2.000000e-02 7.444000e-02 1.559977e-01 5.795082e-05 8.195484e-05 8.000000e-04 5.795082e-05 1.153907e+01 5.817258e-04 5.238867e+02 1.506909e-01 3.707969e-02 7.055563e-05
1.045000e-01 3.665000e-02 9.419516e-06 4.816793e-03 6.811895e-03 8.000000e-04 4.816737e-03 2.055836e+01 5.539752e+05 2.185468e+02 8.137050e-02 4.431042e-02 2.193334e-07
3.829000e-01 3.455000e-01 8.842787e-06 4.109351e-03 5.811450e-03 8.000000e-04 4.109316e-03 2.133645e+01 9.157805e+02 1.493260e+02 5.887889e-02 9.832701e-03 2.281100e-05
9.283000e-02 3.455000e-01 9.366065e-04 6.726032e-04 9.512044e-04 8.000000e-04 6.726031e-04 1.488997e+01 9.298753e-07 4.237162e+02 8.804416e-02 2.433094e-02 5.132979e-05
4.849000e-01 2.154000e-01 3.421964e-06 9.540744e-03 1.349204e-02 8.000000e-04 9.540310e-03 1.629445e+01 8.940532e+03 3.114870e+02 4.409708e-02 2.015940e-02 1.205110e-05
3.207000e-02 1.914000e-01 3.078274e-02 1.311936e-04 1.855357e-04 8.000000e-04 1.311936e-04 8.535779e+00 1.693508e-05 5.298250e+02 1.354152e-01 3.714642e-02 6.812393e-05
3.207000e-02 1.805000e-02 1.340466e-04 1.761639e-03 2.491330e-03 8.000000e-04 1.761636e-03 1.606182e+01 1.108180e+06 4.159966e+02 1.877763e-01 4.619945e-02 1.564869e-07
1.176000e-01 1.604000e-02 9.656842e-08 9.999167e-03 1.414025e-02 8.000000e-04 9.998668e-03 3.117248e+01 1.385507e+07 9.655234e+00 7.297223e-02 4.190786e-02 3.185337e-09
4.571000e-02 3.888000e-01 2.307555e-03 4.480906e-04 6.336958e-04 8.000000e-04 4.480906e-04 1.309547e+01 3.510845e-07 4.633229e+02 1.413352e-01 3.395148e-02 6.500028e-05
2.122000e-01 2.728000e-01 7.473462e-05 1.408427e-03 1.991814e-03 8.000000e-04 1.408425e-03 2.194692e+01 6.433614e-06 1.482485e+02 6.834208e-02 8.170483e-03 2.198885e-05
1.247000e+00 5.878000e-02 2.191244e-12 1.000050e-02 1.414214e-02 8.000000e-04 1.000000e-02 3.180202e+01 2.669905e+08 2.191463e-04 4.325368e-02 3.766129e-02 2.146048e-10
9.283000e-02 2.894000e-02 9.278201e-06 7.355866e-03 1.040248e-02 8.000000e-04 7.355667e-03 1.267095e+01 4.938859e+05 5.020320e+02 7.725720e-02 4.449386e-02 1.523344e-07
2.000000e-02 1.805000e-02 4.346547e-04 6.636921e-04 9.386022e-04 8.000000e-04 6.636920e-04 2.392853e+01 6.758939e+05 1.914599e+02 1.385287e-01 4.366692e-02 1.754418e-07
2.687000e-01 2.894000e-02 8.030769e-09 1.000050e-02 1.414214e-02 8.000000e-04 1.000000e-02 3.175090e+01 1.982665e+07 8.031573e-01 4.924288e-02 3.871558e-02 3.112283e-09
5.789000e-02 1.000000e+00 2.333911e-06 1.008945e-08 1.426864e-08 8.000000e-04 1.008945e-08 3.180203e+01 6.540951e+01 2.375852e-10 1.505488e-01 1.632354e-02 3.451803e-05
9.283000e-02 2.728000e-01 1.863564e-03 5.123656e-04 7.245943e-04 8.000000e-04 5.123655e-04 1.006024e+01 3.329717e-06 4.892200e+02 8.664433e-02 2.423162e-02 6.284385e-05
8.751000e-01 8.886000e-01 1.067593e-11 3.398208e-08 4.805792e-08 8.000000e-04 3.398208e-08 3.180203e+01 7.013191e+05 1.232838e-14 4.504005e-02 5.642540e-04 8.932729e-09
3.403000e-01 5.223000e-02 2.718550e-08 1.000050e-02 1.414214e-02 8.000000e-04 1.000000e-02 3.152375e+01 2.610128e+06 2.718822e+00 4.961282e-02 3.955732e-02 2.525880e-08
1.045000e-01 5.223000e-02 3.963473e-05 3.763596e-03 5.322491e-03 8.000000e-04 3.763569e-03 1.380238e+01 1.423833e+05 5.614123e+02 6.920016e-02 3.846894e-02 9.545373e-07
3.609000e-02 1.061000e-01 3.988083e-02 1.101920e-04 1.558350e-04 8.000000e-04 1.101920e-04 9.156336e+00 1.849706e-04 4.842439e+02 1.181179e-01 3.405697e-02 7.070662e-05
3.024000e-01 6.236000e-01 3.690738e-06 4.845266e-03 6.852160e-03 8.000000e-04 4.845209e-03 2.926867e+01 3.706102e-08 8.664597e+01 6.681423e-02 7.319126e-03 2.761028e-05
3.829000e-01 2.031000e-02 5.341809e-11 1.000050e-02 1.414214e-02 8.000000e-04 1.000000e-02 3.180138e+01 4.821191e+08 5.342344e-03 3.956150e-02 4.355746e-02 6.896218e-11
1.489000e-01 2.424000e-01 3.560569e-04 9.048862e-04 1.279702e-03 8.000000e-04 9.048858e-04 1.655655e+01 5.543138e-06 2.915461e+02 8.128486e-02 1.265505e-02 3.437923e-05
1.403000e+00 4.125000e-02 8.551027e-14 1.000050e-02 1.414214e-02 8.000000e-04 1.000000e-02 3.180203e+01 2.537097e+09 8.551882e-06 2.930746e-02 3.900759e-02 1.316812e-11
1.045000e-01 9.427000e-02 1.827492e-04 1.309777e-03 1.852303e-03 8.000000e-04 1.309776e-03 1.689639e+01 3.316646e+04 3.135090e+02 7.359679e-02 3.964634e-02 4.178474e-06
4.849000e-01 7.444000e-02 1.224487e-08 1.000050e-02 1.414214e-02 8.000000e-04 1.000000e-02 3.170622e+01 1.844118e+06 1.224610e+00 3.688167e-02 3.923643e-02 3.954266e-08
1.176000e-01 1.701000e-01 9.781213e-04 6.154571e-04 8.703876e-04 8.000000e-04 6.154570e-04 1.738139e+01 2.761653e-05 3.705000e+02 7.514055e-02 2.145292e-02 3.412568e-05
2.850000e-02 4.924000e-01 8.871142e-04 7.280538e-04 1.029623e-03 8.000000e-04 7.280536e-04 1.606394e+01 2.545904e-08 4.702258e+02 1.330732e-01 3.487589e-02 5.804024e-05
1.403000e+00 1.701000e-01 3.332756e-10 1.000050e-02 1.414214e-02 8.000000e-04 1.000000e-02 3.179795e+01 2.107405e+06 3.333089e-02 3.486197e-02 2.542041e-02 5.192487e-08
1.108000e+00 7.017000e-01 1.763429e-08 1.000050e-02 1.414214e-02 8.000000e-04 1.000000e-02 3.173737e+01 5.130200e+02 1.763605e+00 3.328472e-02 4.454401e-03 9.697469e-06
1.489000e-01 5.541000e-01 6.109017e-05 1.839276e-03 2.601125e-03 8.000000e-04 1.839273e-03 2.273908e+01 7.756762e-08 2.066642e+02 9.291900e-02 1.637735e-02 5.694686e-05
1.176000e-01 2.154000e-01 8.419257e-04 7.571242e-04 1.070735e-03 8.000000e-04 7.571240e-04 1.334782e+01 6.089537e-06 4.826230e+02 6.515992e-02 1.788211e-02 3.536810e-05
2.388000e-01 1.343000e-01 1.813147e-05 3.990963e-03 5.644029e-03 8.000000e-04 3.990931e-03 1.723340e+01 2.899921e+04 2.887942e+02 4.984092e-02 3.062049e-02 5.429196e-06
6.910000e-01 4.642000e-02 6.221636e-11 1.000050e-02 1.414214e-02 8.000000e-04 1.000000e-02 3.180118e+01 8.166213e+07 6.222258e-03 3.224287e-02 3.767594e-02 6.671065e-10
1.675000e-01 5.878000e-02 8.075050e-06 7.647942e-03 1.081551e-02 8.000000e-04 7.647718e-03 9.766564e+00 1.377616e+05 4.723179e+02 5.609551e-02 3.807169e-02 7.156107e-07
3.829000e-01 1.000000e-02 6.503540e-13 1.000050e-02 1.414214e-02 8.000000e-04 1.000000e-02 3.180203e+01 1.720083e+10 6.504190e-05 4.266488e-02 3.918951e-02 8.084984e-13
1.323000e-01 1.125000e-02 4.697469e-09 9.999167e-03 1.414025e-02 8.000000e-04 9.998668e-03 3.175461e+01 1.341275e+08 4.696687e-01 7.027032e-02 3.866792e-02 2.096527e-10
2.000000e-02 3.665000e-02 1.688973e-01 5.960624e-05 8.429595e-05 8.000000e-04 5.960624e-05 8.876740e+00 5.764612e-03 6.000758e+02 1.727258e-01 4.089166e-02 7.464305e-05
2.000000e-02 1.914000e-01 5.432481e-02 9.593024e-05 1.356658e-04 8.000000e-04 9.593024e-05 7.282112e+00 1.229242e-05 4.999300e+02 1.590700e-01 3.622448e-02 6.469932e-05
6.910000e-01 1.512000e-01 5.070819e-08 1.000050e-02 1.414214e-02 8.000000e-04 1.000000e-02 3.139158e+01 2.172095e+05 5.071326e+00 3.516243e-02 3.218555e-02 5.591260e-07
3.829000e-01 1.425000e-02 4.736398e-12 1.000050e-02 1.414214e-02 8.000000e-04 1.000000e-02 3.180200e+01 2.874225e+09 4.736872e-04 3.861515e-02 4.456112e-02 6.209284e-12
8.249000e-02 2.031000e-02 5.211625e-06 9.733523e-03 1.376463e-02 8.000000e-04 9.733062e-03 1.340538e+01 1.060281e+06 4.937570e+02 9.577565e-02 4.211964e-02 6.599556e-08
3.207000e-02 4.375000e-01 1.763156e-03 4.734033e-04 6.694934e-04 8.000000e-04 4.734033e-04 1.476232e+01 1.086015e-07 3.951422e+02 1.247595e-01 3.316253e-02 6.688528e-05
2.000000e+00 2.728000e-01 8.545369e-07 1.000050e-02 1.414214e-02 8.000000e-04 1.000000e-02 3.180061e+01 8.244130e+05 8.546224e+01 7.769395e-06 1.346698e-02 6.698974e-04
1.885000e-01 1.343000e-01 5.347884e-05 2.966908e-03 4.195823e-03 8.000000e-04 2.966895e-03 1.173921e+01 1.742707e+04 4.707498e+02 5.530059e-02 3.043929e-02 7.496827e-06
1.108000e+00 1.604000e-02 2.183078e-15 1.000050e-02 1.414214e-02 8.000000e-04 1.000000e-02 3.180203e+01 1.116684e+11 2.183296e-07 3.127869e-02 4.470025e-02 1.326398e-13
1.176000e-01 3.888000e-01 3.280734e-04 1.208391e-03 1.708921e-03 8.000000e-04 1.208390e-03 1.474184e+01 3.270896e-07 4.790554e+02 9.261811e-02 2.329862e-02 4.369774e-05
1.176000e-01 1.343000e-01 1.237695e-03 5.007638e-04 7.081869e-04 8.000000e-04 5.007637e-04 1.605158e+01 3.280267e-04 3.103697e+02 6.548211e-02 2.061529e-02 4.207472e-05
2.850000e-02 6.615000e-02 7.907106e-02 8.198240e-05 1.159406e-04 8.000000e-04 8.198240e-05 7.489424e+00 9.100896e-04 5.314456e+02 1.370664e-01 3.943013e-02 7.519371e-05
3.403000e-01 2.154000e-01 1.215524e-05 4.419562e-03 6.250144e-03 8.000000e-04 4.419519e-03 1.667581e+01 8.616984e+03 2.374227e+02 5.393074e-02 1.778622e-02 1.384716e-05
3.609000e-02 1.701000e-01 2.797076e-02 1.343229e-04 1.899612e-04 8.000000e-04 1.343229e-04 1.274402e+01 2.928254e-05 5.046663e+02 1.232522e-01 3.601003e-02 6.153307e-05
5.789000e-02 5.541000e-01 3.429340e-04 1.189165e-03 1.681732e-03 8.000000e-04 1.189164e-03 1.769829e+01 2.763643e-08 4.849477e+02 1.285727e-01 2.720957e-02 8.275615e-05
1.675000e-01 1.125000e-02 5.600254e-10 1.000050e-02 1.414214e-02 8.000000e-04 1.000000e-02 3.179592e+01 3.467278e+08 5.600814e-02 5.539480e-02 4.347950e-02 5.042017e-11
8.249000e-02 3.257000e-02 1.388184e-05 4.600309e-03 6.505750e-03 8.000000e-04 4.600260e-03 1.944825e+01 4.182782e+05 2.937792e+02 7.835125e-02 3.905848e-02 1.720144e-07
2.000000e-02 1.125000e-02 1.254088e-04 2.384483e-03 3.372159e-03 8.000000e-04 2.384476e-03 9.027233e+00 9.924554e+05 7.130442e+02 1.575835e-01 4.113133e-02 5.267018e-08
3.024000e-01 1.512000e-01 9.293971e-06 5.593235e-03 7.909905e-03 8.000000e-04 5.593147e-03 2.334854e+01 2.214883e+04 2.907551e+02 5.335987e-02 2.820473e-02 6.352461e-06
4.571000e-02 1.701000e-01 1.885441e-02 1.723970e-04 2.438062e-04 8.000000e-04 1.723970e-04 8.326286e+00 2.877210e-05 5.603667e+02 1.064186e-01 3.569645e-02 7.594275e-05
5.789000e-02 3.455000e-01 2.467157e-03 4.481893e-04 6.338354e-04 8.000000e-04 4.481893e-04 1.022704e+01 8.043144e-07 4.955869e+02 1.130172e-01 3.425037e-02 6.342259e-05
2.850000e-02 1.425000e-02 7.612920e-05 2.570382e-03 3.635058e-03 8.000000e-04 2.570374e-03 1.046946e+01 1.117946e+06 5.029754e+02 1.324784e-01 3.805200e-02 6.912984e-08
3.829000e-01 3.257000e-02 8.272330e-10 1.000050e-02 1.414214e-02 8.000000e-04 1.000000e-02 3.179140e+01 4.530891e+07 8.273157e-02 4.108072e-02 4.204307e-02 1.090350e-09
5.144000e-02 7.897000e-01 2.219458e-05 3.162293e-03 4.472136e-03 8.000000e-04 3.162278e-03 2.781864e+01 1.067096e-09 2.219480e+02 1.568853e-01 1.689072e-02 5.474701e-05
2.687000e-01 8.886000e-01 6.100786e-07 1.000000e-08 1.414214e-08 8.000000e-04 1.000000e-08 3.180203e+01 2.090756e+03 6.100786e-11 9.572466e-02 1.353769e-02 3.051231e-05
3.829000e-01 2.728000e-01 8.698987e-06 4.057454e-03 5.738059e-03 8.000000e-04 4.057420e-03 2.193781e+01 4.527090e+03 1.432108e+02 4.948783e-02 1.487265e-02 1.680118e-05
9.848000e-01 1.512000e-01 2.382505e-09 1.000050e-02 1.414214e-02 8.000000e-04 1.000000e-02 3.177895e+01 9.114208e+05 2.382744e-01 3.009909e-02 2.535572e-02 9.841273e-08
2.687000e-01 1.266000e-02 3.902295e-11 1.000050e-02 1.414214e-02 8.000000e-04 1.000000e-02 3.180170e+01 1.267684e+09 3.902686e-03 4.816782e-02 4.514383e-02 1.570876e-11
7.330000e-02 7.897000e-01 2.091752e-05 3.109757e-03 4.397839e-03 8.000000e-04 3.109742e-03 2.876877e+01 2.240521e-09 2.022847e+02 1.479161e-01 2.096973e-02 6.849554e-05
2.388000e-01 2.894000e-02 9.112621e-09 1.000050e-02 1.414214e-02 8.000000e-04 1.000000e-02 3.170495e+01 1.228036e+07 9.113532e-01 4.967130e-02 3.879170e-02 2.478516e-09
1.176000e-01 1.266000e-02 1.801665e-08 9.999167e-03 1.414025e-02 8.000000e-04 9.998668e-03 3.166924e+01 4.576927e+07 1.801366e+00 6.775965e-02 3.789245e-02 5.262447e-10
2.687000e-01 1.425000e-02 9.563784e-11 1.000050e-02 1.414214e-02 8.000000e-04 1.000000e-02 3.180122e+01 6.957414e+08 9.564740e-03 4.706534e-02 4.543549e-02 3.848493e-11
2.533000e-02 1.343000e-01 6.394424e-02 9.229533e-05 1.305253e-04 8.000000e-04 9.229533e-05 9.431960e+00 6.195102e-05 5.447044e+02 1.528499e-01 3.840635e-02 6.294700e-05
2.000000e+00 5.541000e-01 9.945633e-08 8.477153e-06 1.198850e-05 8.000000e-04 8.477153e-06 3.180203e+01 3.168518e+10 7.147142e-06 3.171159e-10 6.352924e-03 2.206206e-04
1.403000e+00 7.897000e-01 5.561706e-18 1.000000e-07 1.414214e-07 8.000000e-04 1.000000e-07 3.180203e+01 7.911383e+12 5.561706e-20 3.966953e-02 4.052261e-03 1.169906e-14
4.849000e-01 1.512000e-01 8.845507e-07 1.000050e-02 1.414214e-02 8.000000e-04 1.000000e-02 2.850005e+01 5.069828e+04 8.846391e+01 4.385272e-02 3.256147e-02 2.693828e-06
5.144000e-02 1.194000e-01 1.818720e-02 3.162293e-03 4.472136e-03 8.000000e-04 3.162278e-03 3.110081e+02 3.390201e-07 1.818738e+05 1.063874e-01 3.667323e-02 7.592013e-05
1.777000e+00 3.888000e-01 4.375803e-07 1.000050e-02 1.414214e-02 8.000000e-04 1.000000e-02 3.178411e+01 8.475011e+04 4.376241e+01 7.579687e-05 1.037960e-02 3.039682e-04
1.675000e-01 7.017000e-01 1.237620e-05 3.616516e-03 5.114493e-03 8.000000e-04 3.616493e-03 2.601353e+01 1.242555e-08 1.618707e+02 1.155036e-01 1.845215e-02 5.607496e-05
1.777000e+00 8.377000e-02 2.750663e-06 1.000050e-02 1.414214e-02 8.000000e-04 1.000000e-02 3.180202e+01 1.875722e+08 2.750938e+02 9.125376e-09 3.990614e-02 1.072064e-03
3.024000e-01 2.154000e-01 2.370787e-05 3.820604e-03 5.403111e-03 8.000000e-04 3.820577e-03 2.069057e+01 6.469407e+03 3.460642e+02 5.814204e-02 1.908196e-02 1.797774e-05
1.579000e+00 4.375000e-01 6.508735e-07 1.000050e-02 1.414214e-02 8.000000e-04 1.000000e-02 3.178106e+01 2.895239e+04 6.509385e+01 2.249658e-04 5.442716e-03 3.377156e-04
5.789000e-02 1.125000e-02 1.255163e-06 9.999167e-03 1.414025e-02 8.000000e-04 9.998668e-03 2.226628e+01 4.815448e+06 1.254954e+02 8.418208e-02 3.730546e-02 5.394028e-09
1.579000e+00 7.017000e-01 2.520656e-07 1.000050e-02 1.414214e-02 8.000000e-04 1.000000e-02 3.178596e+01 2.522721e+03 2.520908e+01 1.625650e-03 4.762426e-03 4.977406e-04
8.249000e-02 2.285000e-02 5.502922e-06 7.907022e-03 1.118187e-02 8.000000e-04 7.906775e-03 1.634576e+01 8.759821e+05 3.440481e+02 6.591096e-02 4.203701e-02 5.840470e-08
3.829000e-01 2.894000e-02 4.566443e-10 1.000050e-02 1.414214e-02 8.000000e-04 1.000000e-02 3.179818e+01 8.159304e+07 4.566899e-02 4.277595e-02 4.315291e-02 6.065187e-10
4.849000e-01 1.604000e-02 1.673574e-12 1.000050e-02 1.414214e-02 8.000000e-04 1.000000e-02 3.180202e+01 4.082911e+09 1.673742e-04 3.968621e-02 4.477757e-02 5.067981e-12
2.000000e+00 1.701000e-01 1.447426e-06 1.000050e-02 1.414214e-02 8.000000e-04 1.000000e-02 3.180179e+01 8.702020e+06 1.447571e+02 4.204943e-07 2.646154e-02 9.597423e-04
