# mzprime m4 sum_w_post_smearing v_mu4 v_4i epsilon u_mu4 chi2 decay_length MB_N_events
1.579000e+00 9.427000e-02 1.153030e-07 9.999127e-03 1.414019e-02 1.000000e-02 9.998628e-03 3.052103e+01 4.111988e+05 1.152829e+01
6.910000e-01 4.642000e-02 6.264973e-19 6.601088e-09 9.335348e-09 1.000000e-02 6.601088e-09 3.180203e+01 1.198652e+18 2.729922e-23
4.849000e-01 1.343000e-01 1.747328e-04 1.346220e-03 1.903840e-03 1.000000e-02 1.346218e-03 1.881650e+01 3.251480e+04 3.166695e+02
2.533000e-02 3.257000e-02 1.593023e+01 5.960852e-06 8.429918e-06 1.000000e-02 5.960852e-06 8.229818e+00 3.004183e+00 5.660290e+02
1.108000e+00 2.894000e-02 2.077216e-29 1.000137e-12 1.414408e-12 1.000000e-02 1.000137e-12 3.180203e+01 3.700871e+27 2.077786e-41
5.457000e-01 2.154000e-01 2.849749e-04 1.136287e-03 1.606951e-03 1.000000e-02 1.136286e-03 1.401466e+01 6.593950e+03 3.679447e+02
1.176000e-01 9.427000e-02 1.547935e-02 1.234300e-04 1.745563e-04 1.000000e-02 1.234300e-04 2.040956e+01 4.849239e+04 2.358272e+02
2.000000e-02 6.615000e-02 2.317777e+01 4.897898e-06 6.926673e-06 1.000000e-02 4.897898e-06 8.062892e+00 1.169609e-01 5.560208e+02
8.751000e-01 2.154000e-01 6.264860e-05 2.636144e-03 3.728058e-03 1.000000e-02 2.636135e-03 1.417062e+01 8.736604e+03 4.353612e+02
4.849000e-01 8.886000e-01 1.255117e-07 1.239435e-09 1.752825e-09 1.000000e-02 1.239435e-09 3.180203e+01 5.497904e+05 1.928109e-13
6.910000e-01 3.070000e-01 1.736673e-04 1.057809e-03 1.495967e-03 1.000000e-02 1.057808e-03 1.970221e+01 3.209714e+03 1.943267e+02
8.751000e-01 5.541000e-01 2.642616e-05 3.000317e-03 4.243070e-03 1.000000e-02 3.000303e-03 2.315565e+01 4.623245e+01 2.378857e+02
5.457000e-01 3.070000e-01 3.526654e-04 7.429411e-04 1.050677e-03 1.000000e-02 7.429409e-04 2.063164e+01 2.341262e+03 1.946577e+02
3.403000e-01 5.541000e-01 2.779468e-04 2.612957e-08 3.695280e-08 1.000000e-02 2.612957e-08 3.180203e+01 2.907005e+03 1.897695e-07
2.000000e+00 2.424000e-01 8.643481e-19 6.601088e-09 9.335348e-09 1.000000e-02 6.601088e-09 3.180203e+01 2.172788e+16 3.766342e-23
6.910000e-01 1.000000e-02 1.463772e-30 1.000137e-12 1.414408e-12 1.000000e-02 1.000137e-12 3.180203e+01 1.153904e+29 1.464174e-42
1.176000e-01 3.257000e-02 8.711435e-04 7.888916e-04 1.115661e-03 1.000000e-02 7.888914e-04 1.482018e+01 3.954239e+05 5.421561e+02
5.789000e-02 9.427000e-02 1.969915e+00 1.698756e-05 2.402404e-05 1.000000e-02 1.698756e-05 1.108250e+01 4.040525e-02 5.684725e+02
9.848000e-01 7.444000e-02 5.399371e-19 6.601088e-09 9.335348e-09 1.000000e-02 6.601088e-09 3.180203e+01 4.673737e+17 2.352741e-23
1.885000e-01 8.377000e-02 2.760961e-03 4.447767e-04 6.290091e-04 1.000000e-02 4.447766e-04 9.784889e+00 6.729687e+04 5.461907e+02
4.309000e-01 4.924000e-01 2.983027e-04 2.989807e-04 4.228225e-04 1.000000e-02 2.989807e-04 3.159459e+01 2.486090e-04 2.666511e+01
2.251000e-02 9.427000e-02 1.617083e+01 5.669695e-06 8.018160e-06 1.000000e-02 5.669695e-06 9.721688e+00 3.768885e-02 5.198184e+02
4.849000e-01 4.125000e-02 5.721786e-06 6.672912e-03 9.436712e-03 1.000000e-02 6.672763e-03 2.406434e+01 5.151283e+05 2.547782e+02
8.249000e-02 5.541000e-01 3.427761e-02 9.605296e-05 1.358394e-04 1.000000e-02 9.605296e-05 1.848959e+01 8.609940e-06 3.162511e+02
2.122000e-01 1.604000e-02 1.039428e-05 6.185629e-03 8.747633e-03 1.000000e-02 6.185511e-03 1.274611e+01 2.452863e+06 3.977060e+02
1.108000e+00 4.375000e-01 1.730152e-05 3.908030e-03 5.526746e-03 1.000000e-02 3.908000e-03 1.707964e+01 2.742292e+02 2.642409e+02
2.000000e-02 6.236000e-01 3.232062e-02 9.068080e-05 1.282420e-04 1.000000e-02 9.068080e-05 2.491934e+01 3.985978e-07 2.657727e+02
4.571000e-02 2.285000e-02 9.493611e-03 2.197727e-04 3.108056e-04 1.000000e-02 2.197727e-04 1.498790e+01 6.153115e+05 4.585420e+02
4.571000e-02 9.427000e-02 3.878768e+00 9.507221e-06 1.344524e-05 1.000000e-02 9.507221e-06 1.368949e+01 6.361556e-02 3.505912e+02
4.849000e-01 1.914000e-01 4.409693e-04 9.019896e-04 1.275605e-03 1.000000e-02 9.019892e-04 1.484986e+01 1.188514e+04 3.587661e+02
1.108000e+00 2.728000e-01 3.032132e-05 3.015883e-03 4.265083e-03 1.000000e-02 3.015869e-03 1.529108e+01 5.198688e+03 2.757890e+02
2.687000e-01 1.000000e+00 8.526505e-07 5.287865e-10 7.478170e-10 1.000000e-02 5.287865e-10 3.180203e+01 5.202400e+05 2.384140e-13
5.144000e-02 2.031000e-02 3.239383e-03 2.594156e-04 3.668690e-04 1.000000e-02 2.594155e-04 2.022103e+01 1.343408e+06 2.179989e+02
6.141000e-01 3.665000e-02 9.987246e-07 9.999127e-03 1.414019e-02 1.000000e-02 9.998628e-03 2.402517e+01 1.063914e+06 9.985503e+01
5.457000e-01 1.425000e-02 9.729475e-29 1.000137e-12 1.414408e-12 1.000000e-02 1.000137e-12 3.180203e+01 7.487502e+27 9.732146e-41
1.108000e+00 1.425000e-02 4.038134e-31 1.000137e-12 1.414408e-12 1.000000e-02 1.000137e-12 3.180203e+01 1.283075e+29 4.039242e-43
9.848000e-01 5.223000e-02 2.649545e-07 9.999127e-03 1.414019e-02 1.000000e-02 9.998628e-03 2.883505e+01 1.198224e+06 2.649082e+01
1.777000e+00 1.805000e-02 2.638142e-32 1.000137e-12 1.414408e-12 1.000000e-02 1.000137e-12 3.180203e+01 2.609023e+29 2.638867e-44
9.283000e-02 1.343000e-01 4.929375e-01 2.667635e-05 3.772606e-05 1.000000e-02 2.667635e-05 1.577516e+01 1.858551e-02 3.507880e+02
1.108000e+00 1.266000e-02 1.356026e-31 1.000137e-12 1.414408e-12 1.000000e-02 1.000137e-12 3.180203e+01 2.352096e+29 1.356398e-43
1.323000e-01 1.701000e-01 1.143790e-01 6.358454e-05 8.992212e-05 1.000000e-02 6.358454e-05 1.223759e+01 5.059199e-03 4.624335e+02
9.848000e-01 5.878000e-02 1.871835e-19 6.601088e-09 9.335348e-09 1.000000e-02 6.601088e-09 3.180203e+01 1.517361e+18 8.156403e-24
1.403000e+00 3.888000e-01 1.070675e-05 6.005258e-03 8.492564e-03 1.000000e-02 6.005150e-03 1.844378e+01 5.688351e+02 3.861189e+02
1.108000e+00 6.236000e-01 1.474193e-15 6.601088e-09 9.335348e-09 1.000000e-02 6.601088e-09 3.180203e+01 1.452621e+13 6.423700e-20
4.309000e-01 8.886000e-01 1.758241e-08 2.294220e-10 3.244517e-10 1.000000e-02 2.294220e-10 3.180203e+01 1.158905e+07 9.254409e-16
1.489000e-01 1.701000e-01 5.949084e-02 7.067485e-05 9.994934e-05 1.000000e-02 7.067485e-05 1.708744e+01 1.292346e-02 2.971529e+02
4.571000e-02 8.377000e-02 3.574587e+00 1.228785e-05 1.737765e-05 1.000000e-02 1.228785e-05 7.808519e+00 5.932778e-02 5.397316e+02
6.514000e-02 7.017000e-01 8.626963e-03 1.709582e-04 2.417714e-04 1.000000e-02 1.709582e-04 2.583077e+01 8.325730e-07 2.521377e+02
2.251000e-02 1.604000e-02 3.113264e-02 1.175231e-04 1.662027e-04 1.000000e-02 1.175231e-04 1.314321e+01 5.890726e+05 4.299937e+02
4.571000e-02 5.878000e-02 4.392895e+00 1.019122e-05 1.441256e-05 1.000000e-02 1.019122e-05 1.386589e+01 5.693373e-01 4.562501e+02
4.062000e-02 1.000000e-02 9.804302e-04 5.950076e-04 8.414677e-04 1.000000e-02 5.950075e-04 1.812807e+01 3.776881e+06 3.471057e+02
6.514000e-02 2.572000e-02 3.113922e-03 3.596347e-04 5.086002e-04 1.000000e-02 3.596347e-04 1.442383e+01 5.538735e+05 4.027457e+02
2.000000e+00 1.061000e-01 3.805317e-28 1.000137e-12 1.414408e-12 1.000000e-02 1.000137e-12 3.180203e+01 5.870885e+25 3.806361e-40
1.108000e+00 6.615000e-02 2.458127e-07 9.999127e-03 1.414019e-02 1.000000e-02 9.998628e-03 2.992004e+01 5.881318e+05 2.457698e+01
2.850000e-02 1.425000e-02 7.590159e-03 2.065009e-04 2.920363e-04 1.000000e-02 2.065009e-04 2.001288e+01 1.116784e+06 3.236641e+02
4.849000e-01 1.061000e-01 8.576682e-05 1.875353e-03 2.652145e-03 1.000000e-02 1.875349e-03 1.558656e+01 5.658347e+04 3.016374e+02
1.579000e+00 1.914000e-01 4.971291e-06 9.616540e-03 1.359921e-02 1.000000e-02 9.616095e-03 1.680167e+01 1.279916e+04 4.597342e+02
1.777000e+00 1.604000e-02 1.648249e-32 1.000137e-12 1.414408e-12 1.000000e-02 1.000137e-12 3.180203e+01 4.668983e+29 1.648701e-44
3.024000e-01 3.070000e-01 3.396485e-03 1.283533e-04 1.815190e-04 1.000000e-02 1.283533e-04 3.086186e+01 1.460924e-01 5.595563e+01
2.850000e-02 1.000000e+00 1.268728e-04 2.553012e-10 3.610504e-10 1.000000e-02 2.553012e-10 3.180203e+01 2.473600e+04 8.269403e-12
4.309000e-01 8.377000e-02 9.266207e-05 1.833961e-03 2.593608e-03 1.000000e-02 1.833958e-03 1.627454e+01 1.206075e+05 3.116608e+02
5.457000e-01 6.615000e-02 1.775021e-05 4.676953e-03 6.614137e-03 1.000000e-02 4.676901e-03 1.624574e+01 1.574359e+05 3.882660e+02
4.062000e-02 1.805000e-02 5.458400e-03 2.180816e-04 3.084139e-04 1.000000e-02 2.180816e-04 2.011009e+01 1.311533e+06 2.595991e+02
1.489000e-01 1.194000e-01 1.516318e-02 1.394124e-04 1.971589e-04 1.000000e-02 1.394124e-04 1.709851e+01 3.018374e+04 2.947087e+02
3.024000e-01 1.343000e-01 1.573280e-03 5.334717e-04 7.544428e-04 1.000000e-02 5.334717e-04 1.075778e+01 2.922518e+04 4.477431e+02
2.388000e-01 4.642000e-02 1.969024e-04 1.755876e-03 2.483180e-03 1.000000e-02 1.755874e-03 1.460241e+01 2.374545e+05 6.070701e+02
2.251000e-02 1.194000e-01 1.392157e+01 6.479654e-06 9.163615e-06 1.000000e-02 6.479654e-06 5.260386e+00 1.410463e-02 5.845100e+02
9.848000e-01 2.031000e-02 5.953816e-30 1.000137e-12 1.414408e-12 1.000000e-02 1.000137e-12 3.180203e+01 1.363127e+28 5.955450e-42
6.514000e-02 6.615000e-02 1.226821e+00 1.904004e-05 2.692669e-05 1.000000e-02 1.904004e-05 1.639649e+01 2.973137e+01 4.447512e+02
5.789000e-02 2.031000e-02 1.965383e-03 3.955693e-04 5.594194e-04 1.000000e-02 3.955693e-04 1.726500e+01 9.635719e+05 3.075334e+02
2.687000e-01 9.427000e-02 7.083469e-04 7.006168e-04 9.908216e-04 1.000000e-02 7.006167e-04 1.140012e+01 6.582465e+04 3.477019e+02
1.579000e+00 5.541000e-01 4.957478e-06 8.281469e-03 1.171136e-02 1.000000e-02 8.281185e-03 1.663558e+01 8.004910e+01 3.399974e+02
2.000000e-02 1.000000e+00 3.594084e-05 7.697505e-11 1.088592e-10 1.000000e-02 7.697505e-11 3.180203e+01 1.339411e+05 2.129552e-13
4.571000e-02 2.154000e-01 2.015885e+00 1.564315e-05 2.212275e-05 1.000000e-02 1.564315e-05 1.110817e+01 1.705081e-03 4.933033e+02
3.207000e-02 5.223000e-02 8.577522e+00 7.942260e-06 1.123205e-05 1.000000e-02 7.942260e-06 7.264160e+00 3.329499e-01 5.410657e+02
4.062000e-02 4.125000e-02 7.483663e+00 6.524039e-06 9.226385e-06 1.000000e-02 6.524039e-06 1.453178e+01 4.055973e+02 3.185278e+02
1.579000e+00 1.701000e-01 1.572109e-18 6.601088e-09 9.335348e-09 1.000000e-02 6.601088e-09 3.180203e+01 4.980891e+16 6.850366e-23
1.323000e-01 1.125000e-02 1.770987e-05 5.269218e-03 7.451697e-03 1.000000e-02 5.269145e-03 8.165545e+00 3.088984e+06 4.917085e+02
9.283000e-02 8.377000e-02 2.809071e-02 6.931411e-05 9.802495e-05 1.000000e-02 6.931411e-05 2.589685e+01 8.460353e+04 1.349603e+02
7.776000e-01 7.444000e-02 3.627881e-18 6.601088e-09 9.335348e-09 1.000000e-02 6.601088e-09 3.180203e+01 1.805248e+17 1.580826e-22
1.777000e+00 7.897000e-01 3.537100e-17 6.601087e-09 9.335346e-09 1.000000e-02 6.601087e-09 3.180203e+01 3.254004e+13 1.541268e-21
4.309000e-01 2.728000e-01 1.113572e-03 4.862213e-04 6.876207e-04 1.000000e-02 4.862213e-04 1.857723e+01 3.536749e+03 2.632608e+02
6.514000e-02 2.424000e-01 8.188143e-01 2.585246e-05 3.656090e-05 1.000000e-02 2.585246e-05 8.586219e+00 8.978444e-04 5.472543e+02
1.777000e+00 5.223000e-02 2.000380e-29 1.000137e-12 1.414408e-12 1.000000e-02 1.000137e-12 3.180203e+01 1.262852e+27 2.000930e-41
2.122000e-01 6.236000e-01 1.811701e-03 2.506729e-04 3.545050e-04 1.000000e-02 2.506729e-04 2.825365e+01 6.085154e-06 1.138417e+02
3.609000e-02 4.125000e-02 6.569603e+00 7.531412e-06 1.065103e-05 1.000000e-02 7.531412e-06 1.550923e+01 4.665943e+00 3.726421e+02
6.910000e-01 2.285000e-02 2.165991e-28 1.000137e-12 1.414408e-12 1.000000e-02 1.000137e-12 3.180203e+01 1.831728e+27 2.166585e-40
5.457000e-01 9.427000e-02 5.717553e-05 2.734569e-03 3.867250e-03 1.000000e-02 2.734559e-03 1.835105e+01 7.754685e+04 4.275511e+02
4.849000e-01 2.154000e-01 5.478310e-04 7.662011e-04 1.083572e-03 1.000000e-02 7.662008e-04 1.811640e+01 8.819708e+03 3.216119e+02
1.247000e+00 7.897000e-01 2.017500e-06 2.874374e-03 4.064962e-03 1.000000e-02 2.874362e-03 3.157187e+01 3.525529e+01 1.666864e+01
3.829000e-01 2.031000e-02 1.176732e-06 9.999127e-03 1.414019e-02 1.000000e-02 9.998628e-03 1.927588e+01 3.087085e+06 1.176526e+02
6.141000e-01 7.897000e-01 7.185187e-10 3.257966e-10 4.607460e-10 1.000000e-02 3.257966e-10 3.180203e+01 4.143233e+07 7.626605e-17
4.849000e-01 1.000000e+00 2.441296e-08 5.123495e-10 7.245716e-10 1.000000e-02 5.123495e-10 3.180203e+01 2.064855e+06 6.408452e-15
1.176000e-01 4.642000e-02 1.612028e-03 3.128512e-04 4.424384e-04 1.000000e-02 3.128512e-04 2.415500e+01 4.064756e+05 1.577786e+02
2.687000e-01 6.236000e-01 7.294591e-04 3.507340e-04 4.960127e-04 1.000000e-02 3.507339e-04 2.946073e+01 5.275686e-06 8.973391e+01
1.323000e-01 3.888000e-01 4.124552e-02 9.684910e-05 1.369653e-04 1.000000e-02 9.684910e-05 1.628926e+01 6.545888e-05 3.868726e+02
1.403000e+00 1.194000e-01 1.327749e-06 9.999127e-03 1.414019e-02 1.000000e-02 9.998628e-03 1.975195e+01 7.819028e+04 1.327517e+02
1.323000e-01 2.285000e-02 1.493934e-04 1.382993e-03 1.955846e-03 1.000000e-02 1.382992e-03 1.567113e+01 1.254668e+06 2.857403e+02
2.388000e-01 2.285000e-02 1.955544e-05 4.480067e-03 6.335707e-03 1.000000e-02 4.480022e-03 1.853223e+01 1.288575e+06 3.924972e+02
2.388000e-01 1.061000e-01 1.572908e-03 4.654474e-04 6.582420e-04 1.000000e-02 4.654474e-04 1.558830e+01 4.891452e+04 3.407567e+02
6.910000e-01 7.444000e-02 8.491692e-06 5.690111e-03 8.046901e-03 1.000000e-02 5.690019e-03 2.187946e+01 1.508270e+05 2.749386e+02
1.675000e-01 1.194000e-01 1.020403e-02 2.019110e-04 2.855453e-04 1.000000e-02 2.019110e-04 1.231836e+01 2.660563e+04 4.159985e+02
6.514000e-02 3.888000e-01 2.263302e-01 4.470901e-05 6.322808e-05 1.000000e-02 4.470901e-05 1.418274e+01 7.187253e-05 4.524104e+02
1.403000e+00 2.894000e-02 3.149408e-30 1.000137e-12 1.414408e-12 1.000000e-02 1.000137e-12 3.180203e+01 9.567989e+27 3.150273e-42
6.141000e-01 5.223000e-02 3.100833e-18 6.601088e-09 9.335348e-09 1.000000e-02 6.601088e-09 3.180203e+01 4.058023e+17 1.351168e-22
5.789000e-02 8.886000e-01 1.408054e-03 2.035620e-04 2.878802e-04 1.000000e-02 2.035620e-04 3.122932e+01 2.289301e-07 5.834623e+01
3.609000e-02 1.000000e-02 2.106020e-03 4.662269e-04 6.593444e-04 1.000000e-02 4.662269e-04 1.147405e+01 3.741463e+06 4.577804e+02
5.144000e-02 8.377000e-02 2.889182e+00 1.450080e-05 2.050723e-05 1.000000e-02 1.450080e-05 7.868083e+00 6.248095e-02 6.075178e+02
3.024000e-01 5.541000e-01 8.423898e-04 3.199054e-04 4.524145e-04 1.000000e-02 3.199054e-04 2.892289e+01 1.324545e-05 8.620971e+01
6.141000e-01 1.604000e-02 5.709982e-29 1.000137e-12 1.414408e-12 1.000000e-02 1.000137e-12 3.180203e+01 6.730769e+27 5.711550e-41
6.514000e-02 2.154000e-01 8.666093e-01 2.181040e-05 3.084457e-05 1.000000e-02 2.181040e-05 1.212852e+01 1.813479e-03 4.122406e+02
3.609000e-02 3.665000e-02 8.141183e+00 6.651162e-06 9.406164e-06 1.000000e-02 6.651162e-06 1.608417e+01 4.384950e+02 3.601493e+02
1.579000e+00 1.805000e-02 6.253198e-32 1.000137e-12 1.414408e-12 1.000000e-02 1.000137e-12 3.180203e+01 1.614287e+29 6.254914e-44
1.675000e-01 1.125000e-02 8.782144e-18 6.601088e-09 9.335348e-09 1.000000e-02 6.601088e-09 3.180203e+01 5.074516e+18 3.826763e-22
1.489000e-01 1.061000e-01 1.547958e-02 2.039532e-04 2.884333e-04 1.000000e-02 2.039532e-04 6.637899e+00 2.918824e+04 6.439024e+02
1.176000e-01 4.125000e-02 1.688313e-03 4.961906e-04 7.017193e-04 1.000000e-02 4.961905e-04 1.250349e+01 2.962797e+05 4.156713e+02
2.388000e-01 1.000000e+00 2.002870e-07 2.149426e-10 3.039747e-10 1.000000e-02 2.149426e-10 3.180203e+01 2.472088e+06 9.253321e-15
3.829000e-01 2.285000e-02 8.940285e-19 6.601088e-09 9.335348e-09 1.000000e-02 6.601088e-09 3.180203e+01 3.884620e+18 3.895672e-23
5.144000e-02 4.125000e-02 3.082788e-02 1.005751e-04 1.422347e-04 1.000000e-02 1.005751e-04 1.872372e+01 1.672416e+05 3.118349e+02
1.489000e-01 6.615000e-02 2.911853e-03 3.987988e-04 5.639866e-04 1.000000e-02 3.987987e-04 1.510969e+01 1.059645e+05 4.631024e+02
2.122000e-01 2.572000e-02 2.922885e-05 2.780411e-03 3.932080e-03 1.000000e-02 2.780400e-03 2.199323e+01 1.146465e+06 2.259590e+02
1.108000e+00 5.223000e-02 6.841934e-28 1.000137e-12 1.414408e-12 1.000000e-02 1.000137e-12 3.180203e+01 1.906129e+26 6.843813e-40
1.403000e+00 1.343000e-01 1.800060e-18 6.601088e-09 9.335348e-09 1.000000e-02 6.601088e-09 3.180203e+01 9.955910e+16 7.843648e-23
6.910000e-01 9.427000e-02 1.673165e-05 4.233560e-03 5.987105e-03 1.000000e-02 4.233522e-03 1.905492e+01 8.331569e+04 2.998819e+02
2.122000e-01 1.266000e-02 4.018755e-06 8.249525e-03 1.166619e-02 1.000000e-02 8.249244e-03 1.891010e+01 4.647227e+06 2.734950e+02
9.848000e-01 2.285000e-02 9.895778e-30 1.000137e-12 1.414408e-12 1.000000e-02 1.000137e-12 3.180203e+01 7.401977e+27 9.898494e-42
3.024000e-01 2.031000e-02 3.770160e-18 6.601088e-09 9.335348e-09 1.000000e-02 6.601088e-09 3.180203e+01 2.777873e+18 1.642823e-22
3.403000e-01 5.223000e-02 4.489718e-05 2.638965e-03 3.732047e-03 1.000000e-02 2.638956e-03 1.891445e+01 2.391437e+05 3.126701e+02
7.776000e-01 6.236000e-01 3.981786e-14 6.601088e-09 9.335348e-09 1.000000e-02 6.601088e-09 3.180203e+01 2.562083e+12 1.735037e-18
2.388000e-01 2.894000e-02 2.196789e-05 3.170835e-03 4.484215e-03 1.000000e-02 3.170819e-03 2.701528e+01 7.842582e+05 2.208694e+02
1.885000e-01 4.125000e-02 2.587633e-04 1.171031e-03 1.656086e-03 1.000000e-02 1.171030e-03 2.002484e+01 3.716126e+05 3.548454e+02
2.533000e-02 1.343000e-01 1.098874e+01 6.417183e-06 9.075267e-06 1.000000e-02 6.417183e-06 1.222935e+01 1.280092e-02 4.525188e+02
3.829000e-01 2.424000e-01 1.467564e-03 4.300539e-04 6.081879e-04 1.000000e-02 4.300538e-04 1.678584e+01 5.096649e+03 2.714205e+02
1.489000e-01 7.897000e-01 1.240993e-03 3.371874e-04 4.768550e-04 1.000000e-02 3.371874e-04 2.892216e+01 7.888652e-07 1.410951e+02
5.144000e-02 7.897000e-01 4.023905e-03 1.743798e-04 2.466103e-04 1.000000e-02 1.743798e-04 3.047841e+01 3.509543e-07 1.223602e+02
2.850000e-02 1.000000e-02 3.593107e-03 3.754515e-04 5.309686e-04 1.000000e-02 3.754515e-04 9.291908e+00 2.205859e+06 5.064980e+02
3.024000e-01 3.455000e-01 2.433020e-03 1.910081e-04 2.701262e-04 1.000000e-02 1.910081e-04 2.800606e+01 8.695751e-04 8.876651e+01
8.249000e-02 3.665000e-02 4.353140e-03 3.452058e-04 4.881947e-04 1.000000e-02 3.452058e-04 1.256144e+01 2.550589e+05 5.187508e+02
9.283000e-02 2.424000e-01 3.004145e-01 3.413956e-05 4.828062e-05 1.000000e-02 3.413956e-05 1.455587e+01 1.093702e-03 3.501359e+02
4.849000e-01 1.425000e-02 1.581473e-28 1.000137e-12 1.414408e-12 1.000000e-02 1.000137e-12 3.180203e+01 4.681349e+27 1.581907e-40
3.024000e-01 1.512000e-01 1.649579e-03 4.394031e-04 6.214097e-04 1.000000e-02 4.394030e-04 1.762269e+01 2.292758e+04 3.184926e+02
1.885000e-01 1.000000e+00 7.682371e-07 2.342875e-10 3.313326e-10 1.000000e-02 2.342875e-10 3.180203e+01 1.286482e+06 4.216902e-14
8.249000e-02 1.266000e-02 1.482789e-04 1.486084e-03 2.101638e-03 1.000000e-02 1.486082e-03 2.257531e+01 3.180409e+06 3.274659e+02
1.247000e+00 2.031000e-02 1.120840e-30 1.000137e-12 1.414408e-12 1.000000e-02 1.000137e-12 3.180203e+01 3.491770e+28 1.121147e-42
2.687000e-01 2.728000e-01 5.877645e-03 1.267281e-04 1.792206e-04 1.000000e-02 1.267281e-04 2.823894e+01 1.679380e-01 9.439506e+01
1.403000e+00 5.223000e-02 1.037483e-28 1.000137e-12 1.414408e-12 1.000000e-02 1.000137e-12 3.180203e+01 4.927341e+26 1.037768e-40
8.249000e-02 1.125000e-02 9.704323e-05 1.506646e-03 2.130716e-03 1.000000e-02 1.506644e-03 2.266767e+01 5.665344e+06 2.202863e+02
4.571000e-02 6.236000e-01 2.519074e-02 1.138762e-04 1.610452e-04 1.000000e-02 1.138762e-04 2.049013e+01 1.319061e-06 3.266681e+02
2.000000e-02 1.061000e-01 1.950209e+01 5.197996e-06 7.351076e-06 1.000000e-02 5.197996e-06 1.199868e+01 2.468593e-02 5.269301e+02
9.283000e-02 4.642000e-02 5.182921e-03 2.590903e-04 3.664090e-04 1.000000e-02 2.590903e-04 1.717912e+01 2.149612e+05 3.479180e+02
1.323000e-01 4.125000e-02 9.191511e-04 5.919825e-04 8.371895e-04 1.000000e-02 5.919823e-04 1.501772e+01 3.410871e+05 3.221103e+02
1.323000e-01 2.424000e-01 6.795142e-02 6.651131e-05 9.406119e-05 1.000000e-02 6.651131e-05 1.738945e+01 7.004420e-04 3.006004e+02
3.609000e-02 1.701000e-01 4.722378e+00 1.064866e-05 1.505947e-05 1.000000e-02 1.064866e-05 6.571093e+00 4.655105e-03 5.354887e+02
2.533000e-02 5.541000e-01 7.348566e-02 7.605576e-05 1.075591e-04 1.000000e-02 7.605576e-05 1.942576e+01 1.292412e-06 4.250763e+02
1.176000e-01 8.886000e-01 6.826337e-04 6.674982e-05 9.439851e-05 1.000000e-02 6.674982e-05 3.180043e+01 8.788640e-06 3.041501e+00
9.283000e-02 3.665000e-02 2.588727e-03 3.538553e-04 5.004270e-04 1.000000e-02 3.538553e-04 1.520570e+01 3.975100e+05 3.241438e+02
2.122000e-01 1.425000e-02 5.823490e-18 6.601088e-09 9.335348e-09 1.000000e-02 6.601088e-09 3.180203e+01 3.988538e+18 2.537548e-22
4.309000e-01 3.070000e-01 7.808246e-04 5.285982e-04 7.475506e-04 1.000000e-02 5.285981e-04 2.093348e+01 1.500328e+03 2.181749e+02
2.122000e-01 1.805000e-02 1.596837e-17 6.601088e-09 9.335348e-09 1.000000e-02 6.601088e-09 3.180203e+01 1.203820e+18 6.958116e-22
2.388000e-01 4.375000e-01 2.671483e-03 2.208443e-04 3.123209e-04 1.000000e-02 2.208443e-04 2.544177e+01 3.525301e-05 1.302941e+02
2.533000e-02 4.375000e-01 3.236019e-01 3.460162e-05 4.893408e-05 1.000000e-02 3.460162e-05 1.580788e+01 1.269584e-05 3.874395e+02
7.330000e-02 2.285000e-02 1.274974e-03 4.949450e-04 6.999578e-04 1.000000e-02 4.949449e-04 2.046831e+01 8.885479e+05 3.123310e+02
2.850000e-02 1.266000e-02 7.116856e-03 2.913479e-04 4.120281e-04 1.000000e-02 2.913479e-04 7.258454e+00 1.065489e+06 6.041043e+02
2.850000e-02 3.455000e-01 1.014461e+00 1.877019e-05 2.654505e-05 1.000000e-02 1.877019e-05 1.724143e+01 1.109477e-04 3.574148e+02
8.249000e-02 6.236000e-01 1.521532e-02 1.236585e-04 1.748795e-04 1.000000e-02 1.236585e-04 2.354285e+01 3.641957e-06 2.326638e+02
1.489000e-01 1.125000e-02 1.019793e-05 5.079844e-03 7.183891e-03 1.000000e-02 5.079778e-03 1.900407e+01 5.333801e+06 2.631558e+02
2.388000e-01 1.701000e-01 5.429095e-03 2.429478e-04 3.435801e-04 1.000000e-02 2.429478e-04 1.407037e+01 1.304690e+04 3.204449e+02
3.024000e-01 8.886000e-01 1.119425e-07 2.294196e-10 3.244483e-10 1.000000e-02 2.294196e-10 3.180203e+01 5.098324e+06 5.891910e-15
8.249000e-02 2.154000e-01 5.515831e-01 2.785469e-05 3.939248e-05 1.000000e-02 2.785469e-05 1.257671e+01 1.847176e-03 4.279644e+02
2.388000e-01 1.194000e-01 2.660068e-03 4.454507e-04 6.299623e-04 1.000000e-02 4.454506e-04 1.083186e+01 2.810422e+04 5.278275e+02
5.789000e-02 1.266000e-02 4.726011e-04 7.634567e-04 1.079691e-03 1.000000e-02 7.634565e-04 1.596131e+01 2.894675e+06 2.754632e+02
7.776000e-01 7.897000e-01 2.376635e-10 6.971725e-09 9.859508e-09 1.000000e-02 6.971725e-09 3.180203e+01 1.843363e+07 1.155162e-14
2.850000e-02 3.665000e-02 1.151153e+01 6.708807e-06 9.487686e-06 1.000000e-02 6.708807e-06 9.254889e+00 2.103407e+00 5.181122e+02
3.207000e-02 2.424000e-01 3.051581e+00 1.034677e-05 1.463254e-05 1.000000e-02 1.034677e-05 1.453262e+01 1.337778e-03 3.266890e+02
