# mzprime m4 sum_w_post_smearing v_mu4 v_4i epsilon u_mu4 chi2 decay_length MB_N_events eff_geometry eff_selection eff_total
1.176000e-01 1.512000e-01 1.793352e-01 4.928889e-05 6.970501e-05 1.000000e-02 4.928889e-05 1.265501e+01 9.472136e-03 4.356761e+02 3.040854e-02 1.864064e-02 4.157635e-05
2.687000e-01 7.444000e-02 4.822156e-04 1.113173e-03 1.574264e-03 1.000000e-02 1.113173e-03 6.140165e+00 8.662801e+04 5.975397e+02 6.694016e-04 3.874354e-02 1.260299e-06
2.850000e-02 1.194000e-01 9.596295e+00 7.766007e-06 1.098279e-05 1.000000e-02 7.766007e-06 6.897399e+00 1.584355e-02 5.787608e+02 1.340494e-02 3.815754e-02 7.235031e-05
8.249000e-02 7.444000e-02 5.558040e-02 1.031112e-04 1.458212e-04 1.000000e-02 1.031112e-04 6.363674e+00 4.299319e+04 5.909259e+02 1.398192e-03 3.720280e-02 4.291750e-06
2.687000e-01 3.070000e-01 4.146357e-03 1.683671e-04 2.381071e-04 1.000000e-02 1.683671e-04 2.569403e+01 1.260030e-03 1.175388e+02 4.738003e-02 7.260065e-03 1.893291e-05
1.885000e-01 5.223000e-02 6.813380e-04 9.488284e-04 1.341845e-03 1.000000e-02 9.488280e-04 6.440362e+00 1.699371e+05 6.133918e+02 2.462599e-04 4.013115e-02 5.662422e-07
3.403000e-01 1.000000e+00 2.364647e-05 1.000000e-08 1.414214e-08 1.000000e-02 1.000000e-08 3.180203e+01 2.385849e+03 2.364647e-09 2.428509e-02 1.144234e-02 2.556699e-05
1.579000e+00 3.888000e-01 6.834204e-06 8.249968e-03 1.166682e-02 1.000000e-02 8.249688e-03 1.367786e+01 4.894815e+02 4.651495e+02 5.757600e-02 9.226314e-03 1.864966e-05
4.849000e-01 9.427000e-02 9.388964e-05 2.486001e-03 3.515726e-03 1.000000e-02 2.485994e-03 6.414710e+00 5.794051e+04 5.802569e+02 1.215992e-03 3.718139e-02 1.843583e-06
4.309000e-01 2.154000e-01 1.033900e-03 7.074686e-04 1.000511e-03 1.000000e-02 7.074684e-04 8.753358e+00 6.208904e+03 5.174792e+02 1.751903e-02 1.968112e-02 1.610348e-05
3.024000e-01 1.701000e-01 2.743177e-03 4.493917e-04 6.355358e-04 1.000000e-02 4.493917e-04 8.096418e+00 1.155503e+04 5.539925e+02 9.237788e-03 2.593149e-02 1.193888e-05
7.330000e-02 1.343000e-01 9.837730e-01 2.374447e-05 3.357975e-05 1.000000e-02 2.374447e-05 7.708107e+00 9.920892e-03 5.546511e+02 2.273386e-02 3.048543e-02 6.276773e-05
3.829000e-01 4.375000e-01 6.222399e-04 9.763938e-05 1.380829e-04 1.000000e-02 9.763938e-05 3.179094e+01 2.627185e-03 5.932092e+00 5.785924e-02 5.573500e-03 1.637012e-05
1.108000e+00 1.061000e-01 4.349247e-06 1.000050e-02 1.414214e-02 1.000000e-02 1.000000e-02 8.034622e+00 5.505129e+04 4.349682e+02 1.416093e-03 3.602393e-02 1.681621e-06
4.849000e-01 2.285000e-02 3.494380e-07 1.000050e-02 1.414214e-02 1.000000e-02 1.000000e-02 2.854430e+01 4.399390e+06 3.494729e+01 3.940939e-06 4.123659e-02 6.680495e-09
8.249000e-02 1.194000e-01 7.052067e-01 2.685444e-05 3.797791e-05 1.000000e-02 2.685444e-05 9.569479e+00 2.059135e-02 5.085675e+02 2.483401e-02 2.809174e-02 5.877516e-05
1.675000e-01 1.061000e-01 8.653502e-03 2.603155e-04 3.681417e-04 1.000000e-02 2.603155e-04 7.282285e+00 3.199556e+04 5.863973e+02 2.502603e-03 3.490740e-02 5.173413e-06
4.309000e-01 1.343000e-01 3.879605e-04 1.221834e-03 1.727932e-03 1.000000e-02 1.221833e-03 7.544033e+00 2.456050e+04 5.791774e+02 3.909966e-03 3.163732e-02 5.283168e-06
4.062000e-02 9.427000e-02 5.111445e+00 1.067364e-05 1.509480e-05 1.000000e-02 1.067364e-05 6.546639e+00 3.771155e-02 5.823293e+02 1.637343e-02 3.777566e-02 7.274717e-05
5.457000e-01 1.701000e-01 2.634135e-04 1.443986e-03 2.042102e-03 1.000000e-02 1.443984e-03 7.664052e+00 1.387329e+04 5.492422e+02 7.849387e-03 2.601175e-02 8.444079e-06
3.403000e-01 1.512000e-01 1.315615e-03 6.466496e-04 9.145005e-04 1.000000e-02 6.466495e-04 7.711951e+00 1.761810e+04 5.501318e+02 5.880396e-03 2.886878e-02 8.236687e-06
6.910000e-01 2.154000e-01 1.647493e-04 1.840775e-03 2.603245e-03 1.000000e-02 1.840772e-03 7.902339e+00 6.741566e+03 5.582454e+02 1.664437e-02 2.005182e-02 1.324111e-05
1.176000e-01 5.878000e-02 5.731141e-03 3.190401e-04 4.511908e-04 1.000000e-02 3.190401e-04 7.053674e+00 1.120197e+05 5.833531e+02 4.221375e-04 3.989220e-02 1.164612e-06
2.687000e-01 3.257000e-02 4.315344e-05 3.800280e-03 5.374369e-03 1.000000e-02 3.800253e-03 5.867923e+00 4.830221e+05 6.232276e+02 5.322121e-05 4.078564e-02 1.119967e-07
2.533000e-02 8.377000e-02 1.437754e+01 6.467702e-06 9.146712e-06 1.000000e-02 6.467702e-06 6.389222e+00 5.300814e-02 6.014293e+02 1.268946e-02 3.912620e-02 7.179508e-05
2.251000e-02 1.805000e-02 7.046210e-02 9.568304e-05 1.353163e-04 1.000000e-02 9.568304e-05 5.637065e+00 4.266666e+05 6.450977e+02 3.942100e-05 4.111801e-02 2.479700e-07
5.789000e-02 7.444000e-02 2.129867e+00 1.561721e-05 2.208607e-05 1.000000e-02 1.561721e-05 9.107112e+00 1.914619e-01 5.194690e+02 2.025805e-02 3.405724e-02 6.716617e-05
9.283000e-02 6.236000e-01 1.354859e-02 1.679771e-04 2.375554e-04 1.000000e-02 1.679771e-04 2.009153e+01 2.501918e-06 3.822909e+02 2.348362e-02 2.447353e-02 7.466691e-05
2.687000e-01 1.194000e-01 1.837435e-03 5.548653e-04 7.846979e-04 1.000000e-02 5.548652e-04 7.496222e+00 3.030083e+04 5.657013e+02 2.871453e-03 3.319131e-02 4.980017e-06
2.000000e+00 1.604000e-02 5.462337e-13 1.000050e-02 1.414214e-02 1.000000e-02 1.000000e-02 3.180203e+01 7.541552e+09 5.462883e-05 1.569365e-09 4.169153e-02 1.938364e-12
4.309000e-01 1.194000e-01 2.855267e-04 1.419876e-03 2.008006e-03 1.000000e-02 1.419875e-03 7.271085e+00 3.316543e+04 5.756355e+02 2.624979e-03 3.387794e-02 3.818876e-06
2.687000e-01 2.894000e-02 2.957544e-05 4.523160e-03 6.396649e-03 1.000000e-02 4.523114e-03 7.618774e+00 6.171121e+05 6.050832e+02 3.669612e-05 4.098342e-02 7.702998e-08
6.514000e-02 1.000000e+00 3.273640e-04 1.000000e-08 1.414214e-08 1.000000e-02 1.000000e-08 3.180203e+01 8.417885e+01 3.273640e-08 1.416432e-02 1.422153e-02 3.613761e-05
1.489000e-01 1.194000e-01 1.980099e-02 1.657916e-04 2.344647e-04 1.000000e-02 1.657916e-04 8.011881e+00 2.135432e+04 5.442670e+02 4.084372e-03 3.196648e-02 8.523781e-06
7.330000e-02 3.665000e-02 7.931632e-03 2.727665e-04 3.857501e-04 1.000000e-02 2.727665e-04 6.517097e+00 2.456068e+05 5.901258e+02 1.274217e-04 4.080974e-02 4.400713e-07
3.829000e-01 5.223000e-02 4.314210e-05 3.747598e-03 5.299867e-03 1.000000e-02 3.747572e-03 6.673498e+00 1.923705e+05 6.059090e+02 2.088442e-04 3.955213e-02 3.664276e-07
7.776000e-01 5.878000e-02 2.362563e-06 1.000050e-02 1.414214e-02 1.000000e-02 1.000000e-02 1.471053e+01 2.564228e+05 2.362800e+02 1.739374e-04 3.999831e-02 2.420959e-07
1.777000e+00 3.665000e-02 2.057217e-10 1.000050e-02 1.414214e-02 1.000000e-02 1.000000e-02 3.180002e+01 7.469108e+07 2.057423e-02 3.658699e-07 4.124191e-02 4.616214e-10
7.776000e-01 6.236000e-01 2.469045e-05 2.071636e-03 2.929729e-03 1.000000e-02 2.071631e-03 3.025139e+01 2.618539e+01 1.059634e+02 8.908450e-02 5.096684e-03 1.707079e-05
2.251000e-02 1.914000e-01 7.565342e+00 8.286974e-06 1.171955e-05 1.000000e-02 8.286974e-06 9.095063e+00 2.088632e-03 5.195419e+02 1.189789e-02 3.636254e-02 6.887645e-05
6.910000e-01 1.194000e-01 4.434964e-05 3.576352e-03 5.057693e-03 1.000000e-02 3.576329e-03 7.068831e+00 3.559821e+04 5.672449e+02 2.431997e-03 3.394701e-02 3.074376e-06
1.885000e-01 1.701000e-01 1.838156e-02 1.614615e-04 2.283410e-04 1.000000e-02 1.614614e-04 9.896498e+00 7.673571e+03 4.792035e+02 1.262867e-02 2.274328e-02 1.761361e-05
1.885000e-01 4.125000e-02 3.371029e-04 1.369109e-03 1.936210e-03 1.000000e-02 1.369107e-03 6.207599e+00 2.706780e+05 6.318853e+02 1.238883e-04 4.010964e-02 2.798994e-07
1.579000e+00 1.194000e-01 5.094111e-07 1.000050e-02 1.414214e-02 1.000000e-02 1.000000e-02 2.709083e+01 1.261081e+05 5.094621e+01 7.057496e-04 3.402171e-02 7.606686e-07
8.249000e-02 3.257000e-02 3.562528e-03 4.155778e-04 5.877158e-04 1.000000e-02 4.155778e-04 5.638787e+00 3.276847e+05 6.152662e+02 8.270927e-05 4.028973e-02 2.675499e-07
3.829000e-01 1.914000e-01 1.280228e-03 6.270650e-04 8.868037e-04 1.000000e-02 6.270649e-04 9.075946e+00 8.896100e+03 5.033990e+02 1.242648e-02 2.281829e-02 1.277523e-05
1.045000e-01 1.701000e-01 2.645888e-01 4.327629e-05 6.120191e-05 1.000000e-02 4.327629e-05 9.839935e+00 3.455286e-03 4.955317e+02 2.750018e-02 2.148611e-02 4.679345e-05
1.489000e-01 8.377000e-02 6.783320e-03 2.919248e-04 4.128440e-04 1.000000e-02 2.919248e-04 7.012310e+00 5.556338e+04 5.780752e+02 1.190059e-03 3.719103e-02 2.779474e-06
6.141000e-01 8.377000e-02 2.691929e-05 4.689535e-03 6.631931e-03 1.000000e-02 4.689483e-03 6.467639e+00 7.648430e+04 5.920019e+02 8.287561e-04 3.796395e-02 1.198542e-06
2.000000e-02 2.728000e-01 3.010744e+00 1.309453e-05 1.851846e-05 1.000000e-02 1.309453e-05 1.084703e+01 2.279718e-04 5.162422e+02 1.225756e-02 3.391639e-02 6.558856e-05
1.176000e-01 1.604000e-02 1.126753e-04 2.343561e-03 3.314286e-03 1.000000e-02 2.343554e-03 6.694713e+00 1.619462e+06 6.188436e+02 8.088833e-06 4.087206e-02 2.253796e-08
2.850000e-02 3.070000e-01 1.535242e+00 1.837596e-05 2.598753e-05 1.000000e-02 1.837596e-05 1.073652e+01 1.649515e-04 5.184140e+02 1.391747e-02 3.370994e-02 6.924107e-05
2.388000e-01 3.257000e-02 6.612687e-05 3.060656e-03 4.328401e-03 1.000000e-02 3.060642e-03 5.960555e+00 4.632430e+05 6.194512e+02 5.467763e-05 4.100785e-02 1.160756e-07
2.122000e-01 1.805000e-02 1.723199e-05 5.869924e-03 8.301183e-03 1.000000e-02 5.869823e-03 6.330562e+00 1.523280e+06 5.937457e+02 9.416773e-06 4.051664e-02 2.083444e-08
5.144000e-02 1.425000e-02 1.572798e-03 6.169973e-04 8.725658e-04 1.000000e-02 6.169972e-04 7.036686e+00 1.494307e+06 5.987418e+02 8.326776e-06 4.100221e-02 3.610813e-08
2.850000e-02 2.285000e-02 6.282850e-02 9.954054e-05 1.407716e-04 1.000000e-02 9.954054e-05 6.274919e+00 3.109574e+05 6.225248e+02 6.807905e-05 4.093335e-02 3.697609e-07
5.789000e-02 8.886000e-01 1.267328e-03 1.064986e-04 1.506117e-04 1.000000e-02 1.064986e-04 3.176475e+01 8.354397e-07 1.437396e+01 1.731653e-02 1.607925e-02 5.020456e-05
2.251000e-02 4.375000e-01 3.281963e-01 3.994522e-05 5.649108e-05 1.000000e-02 3.994522e-05 1.374191e+01 7.522729e-06 5.236769e+02 1.480295e-02 2.982961e-02 6.734189e-05
1.045000e-01 2.572000e-02 7.377435e-04 9.160396e-04 1.295475e-03 1.000000e-02 9.160392e-04 6.269027e+00 6.028824e+05 6.190616e+02 3.516883e-05 4.074670e-02 1.064154e-07
1.403000e+00 1.061000e-01 6.581074e-07 1.000050e-02 1.414214e-02 1.000000e-02 1.000000e-02 2.593251e+01 1.418639e+05 6.581732e+01 5.556216e-04 3.616748e-02 6.173817e-07
4.849000e-01 4.375000e-01 3.163923e-04 9.438756e-04 1.334841e-03 1.000000e-02 9.438751e-04 2.201451e+01 8.737669e+01 2.818743e+02 5.588223e-02 7.104385e-03 1.721533e-05
8.751000e-01 4.125000e-02 1.118104e-07 1.000050e-02 1.414214e-02 1.000000e-02 1.000000e-02 3.071268e+01 2.425223e+06 1.118216e+01 1.280563e-05 4.091445e-02 1.754894e-08
9.283000e-02 1.266000e-02 1.313258e-04 2.163035e-03 3.058986e-03 1.000000e-02 2.163030e-03 5.833934e+00 2.427037e+06 6.144365e+02 4.277359e-06 4.063172e-02 1.366368e-08
5.144000e-02 3.070000e-01 7.786037e-01 2.531520e-05 3.580110e-05 1.000000e-02 2.531520e-05 1.089052e+01 2.837371e-04 4.989754e+02 1.708171e-02 3.331081e-02 7.050762e-05
1.489000e-01 1.061000e-01 1.374587e-02 1.995262e-04 2.821727e-04 1.000000e-02 1.995262e-04 7.705690e+00 3.085114e+04 5.472329e+02 2.571172e-03 3.470289e-02 5.775348e-06
1.675000e-01 1.343000e-01 1.683035e-02 1.802434e-04 2.549027e-04 1.000000e-02 1.802434e-04 8.203967e+00 1.607454e+04 5.467792e+02 5.790661e-03 2.947524e-02 1.051067e-05
2.388000e-01 9.427000e-02 1.510509e-03 6.218024e-04 8.793613e-04 1.000000e-02 6.218023e-04 6.416031e+00 5.045496e+04 5.840205e+02 1.439837e-03 3.674037e-02 2.720802e-06
2.850000e-02 1.343000e-01 8.704430e+00 8.060687e-06 1.139953e-05 1.000000e-02 8.060687e-06 7.198774e+00 1.029854e-02 5.655675e+02 1.312459e-02 3.796822e-02 7.120753e-05
1.403000e+00 1.266000e-02 2.257027e-12 1.000050e-02 1.414214e-02 1.000000e-02 1.000000e-02 3.180201e+01 6.000735e+09 2.257252e-04 1.598099e-09 4.138733e-02 2.048302e-12
1.403000e+00 4.642000e-02 5.346989e-09 1.000050e-02 1.414214e-02 1.000000e-02 1.000000e-02 3.175166e+01 8.884306e+06 5.347524e-01 3.928274e-06 4.060971e-02 4.887563e-09
2.251000e-02 8.886000e-01 1.540610e-03 2.512248e-05 3.552855e-05 1.000000e-02 2.512248e-05 3.180185e+01 2.269791e-06 9.723389e-01 1.537236e-02 1.508551e-02 4.480327e-05
1.579000e+00 4.125000e-02 1.070222e-09 1.000050e-02 1.414214e-02 1.000000e-02 1.000000e-02 3.179191e+01 2.574918e+07 1.070329e-01 1.196590e-06 4.080460e-02 1.528861e-09
1.579000e+00 9.427000e-02 1.309682e-07 1.000050e-02 1.414214e-02 1.000000e-02 1.000000e-02 3.053893e+01 4.118060e+05 1.309813e+01 1.708004e-04 3.742570e-02 1.904016e-07
6.514000e-02 2.572000e-02 3.971946e-03 3.841493e-04 5.432691e-04 1.000000e-02 3.841493e-04 7.488262e+00 4.861860e+05 5.861427e+02 4.484451e-05 4.043884e-02 1.631205e-07
6.514000e-02 3.888000e-01 2.520012e-01 4.399213e-05 6.221427e-05 1.000000e-02 4.399213e-05 1.200256e+01 7.417562e-05 4.876998e+02 1.979784e-02 3.067951e-02 7.164098e-05
2.122000e-01 2.285000e-02 3.574831e-05 4.159142e-03 5.881864e-03 1.000000e-02 4.159106e-03 6.304738e+00 9.276492e+05 6.183907e+02 1.945575e-05 4.088479e-02 4.310409e-08
9.283000e-02 7.444000e-02 3.245761e-02 1.321209e-04 1.868472e-04 1.000000e-02 1.321209e-04 6.697398e+00 5.393206e+04 5.665782e+02 1.111501e-03 3.811811e-02 3.444071e-06
1.579000e+00 3.257000e-02 2.621669e-10 1.000050e-02 1.414214e-02 1.000000e-02 1.000000e-02 3.179944e+01 8.398727e+07 2.621931e-02 2.931188e-07 4.110566e-02 3.707848e-10
1.247000e+00 8.377000e-02 4.512943e-07 1.000050e-02 1.414214e-02 1.000000e-02 1.000000e-02 2.761449e+01 2.887562e+05 4.513394e+01 2.172926e-04 3.857377e-02 2.667560e-07
1.489000e-01 1.125000e-02 1.576699e-05 6.157200e-03 8.707430e-03 1.000000e-02 6.157083e-03 5.901770e+00 3.626162e+06 5.977442e+02 2.488334e-06 4.062773e-02 6.283177e-09
4.849000e-01 1.000000e-02 2.420768e-09 1.000050e-02 1.414214e-02 1.000000e-02 1.000000e-02 3.177841e+01 2.814409e+08 2.421010e-01 2.692449e-08 4.089767e-02 4.587080e-11
1.045000e-01 5.541000e-01 2.192857e-02 1.350116e-04 1.909352e-04 1.000000e-02 1.350116e-04 1.756013e+01 7.011682e-06 3.997169e+02 2.640076e-02 2.434947e-02 6.999510e-05
3.207000e-02 1.125000e-02 3.881615e-03 3.920882e-04 5.544965e-04 1.000000e-02 3.920882e-04 6.547488e+00 1.784454e+06 5.967331e+02 5.734121e-06 4.035583e-02 2.970666e-08
6.910000e-01 1.805000e-02 5.208355e-09 1.000050e-02 1.414214e-02 1.000000e-02 1.000000e-02 3.174954e+01 5.925855e+07 5.208876e-01 2.335326e-07 4.101571e-02 3.478288e-10
2.687000e-01 1.061000e-01 1.304721e-03 6.716585e-04 9.498684e-04 1.000000e-02 6.716584e-04 6.972103e+00 3.840301e+04 5.885923e+02 2.089996e-03 3.518081e-02 3.521529e-06
9.283000e-02 2.728000e-01 2.651444e-01 4.343227e-05 6.142250e-05 1.000000e-02 4.343227e-05 1.014859e+01 4.635847e-04 5.001583e+02 2.421209e-02 2.567056e-02 5.621666e-05
3.609000e-02 2.572000e-02 3.708857e-02 1.265062e-04 1.789068e-04 1.000000e-02 1.265062e-04 7.076643e+00 3.173177e+05 5.935588e+02 7.257150e-05 4.087379e-02 3.706636e-07
4.571000e-02 3.888000e-01 3.903673e-01 3.646100e-05 5.156365e-05 1.000000e-02 3.646100e-05 1.133117e+01 5.307916e-05 5.189561e+02 1.717370e-02 3.243464e-02 7.140135e-05
5.789000e-02 8.377000e-02 2.126459e+00 1.590834e-05 2.249780e-05 1.000000e-02 1.590834e-05 8.197337e+00 8.373976e-02 5.381546e+02 2.011388e-02 3.417530e-02 6.777040e-05
1.247000e+00 3.665000e-02 3.327486e-09 1.000050e-02 1.414214e-02 1.000000e-02 1.000000e-02 3.176981e+01 1.808832e+07 3.327819e-01 1.510637e-06 4.113521e-02 1.922168e-09
2.000000e+00 1.000000e-02 3.133723e-14 1.000050e-02 1.414214e-02 1.000000e-02 1.000000e-02 3.180203e+01 8.163966e+10 3.134037e-06 9.177954e-11 4.123440e-02 1.103744e-13
6.514000e-02 5.223000e-02 4.133765e-02 1.179981e-04 1.668745e-04 1.000000e-02 1.179981e-04 6.234448e+00 9.650118e+04 5.755669e+02 4.573742e-04 4.000714e-02 1.688978e-06
1.323000e-01 1.266000e-02 3.556081e-05 4.195211e-03 5.932872e-03 1.000000e-02 4.195174e-03 6.077314e+00 2.677568e+06 6.258631e+02 3.856020e-06 4.041054e-02 9.940487e-09
6.514000e-02 2.285000e-02 2.857869e-03 4.614504e-04 6.525894e-04 1.000000e-02 4.614504e-04 6.259520e+00 6.232612e+05 6.085446e+02 3.101956e-05 4.089974e-02 1.168906e-07
1.489000e-01 1.343000e-01 2.856170e-02 1.383965e-04 1.957222e-04 1.000000e-02 1.383965e-04 8.161414e+00 1.326969e+04 5.470589e+02 6.816512e-03 2.864282e-02 1.252322e-05
8.751000e-01 1.805000e-02 8.172182e-10 1.000050e-02 1.414214e-02 1.000000e-02 1.000000e-02 3.179400e+01 1.524693e+08 8.172999e-02 8.843085e-08 4.091919e-02 1.274002e-10
2.687000e-01 1.000000e-02 2.293539e-07 1.000050e-02 1.414214e-02 1.000000e-02 1.000000e-02 2.968145e+01 2.652458e+07 2.293768e+01 2.930774e-07 4.029938e-02 5.897950e-10
1.489000e-01 1.000000e+00 1.241669e-04 1.000000e-08 1.414214e-08 1.000000e-02 1.000000e-08 3.180203e+01 4.404547e+02 1.241669e-08 1.573926e-02 1.453015e-02 3.112005e-05
2.388000e-01 1.266000e-02 2.356048e-06 1.000050e-02 1.414214e-02 1.000000e-02 1.000000e-02 1.460992e+01 5.022937e+06 2.356284e+02 2.011845e-06 4.057099e-02 4.125203e-09
5.457000e-01 2.424000e-01 4.691236e-04 1.034696e-03 1.463280e-03 1.000000e-02 1.034695e-03 9.256522e+00 4.297608e+03 5.022417e+02 2.377267e-02 1.711387e-02 1.766037e-05
7.776000e-01 1.512000e-01 4.917890e-05 3.307757e-03 4.677850e-03 1.000000e-02 3.307739e-03 8.291814e+00 2.039666e+04 5.380790e+02 5.032369e-03 2.905569e-02 5.443980e-06
2.251000e-02 1.000000e-02 9.434338e-03 2.553069e-04 3.610584e-04 1.000000e-02 2.553069e-04 6.517891e+00 1.758125e+06 6.149453e+02 5.446081e-06 4.009596e-02 3.290396e-08
3.403000e-01 1.266000e-02 1.557787e-07 1.000050e-02 1.414214e-02 1.000000e-02 1.000000e-02 3.028698e+01 2.073330e+07 1.557943e+01 4.744688e-07 4.098603e-02 8.788932e-10
1.675000e-01 2.894000e-02 1.771489e-04 1.864772e-03 2.637181e-03 1.000000e-02 1.864769e-03 5.898209e+00 5.420283e+05 6.160130e+02 4.248914e-05 4.059312e-02 1.019616e-07
4.309000e-01 6.615000e-02 5.445553e-05 3.301812e-03 4.669442e-03 1.000000e-02 3.301794e-03 6.468001e+00 1.215468e+05 5.936722e+02 4.175658e-04 3.967826e-02 7.014342e-07
3.829000e-01 3.888000e-01 6.574319e-04 8.429707e-07 1.192141e-06 1.000000e-02 8.429707e-07 3.180203e+01 2.611234e+03 4.671709e-04 3.220329e-02 6.977334e-03 1.341777e-05
1.885000e-01 2.154000e-01 2.234439e-02 9.620892e-05 1.360600e-04 1.000000e-02 9.620892e-05 2.095663e+01 5.488591e-03 2.068232e+02 3.945250e-02 9.948474e-03 2.445629e-05
1.489000e-01 9.427000e-02 9.661759e-03 2.418494e-04 3.420266e-04 1.000000e-02 2.418493e-04 6.957930e+00 4.185393e+04 5.651270e+02 1.733395e-03 3.615480e-02 4.003987e-06
1.323000e-01 1.512000e-01 1.176204e-01 5.722193e-05 8.092403e-05 1.000000e-02 5.722193e-05 1.481829e+01 2.206314e-02 3.851301e+02 3.258665e-02 1.681112e-02 3.788868e-05
1.777000e+00 1.061000e-01 1.025257e-07 1.000050e-02 1.414214e-02 1.000000e-02 1.000000e-02 3.079477e+01 3.658989e+05 1.025360e+01 2.172534e-04 3.609602e-02 2.366065e-07
7.776000e-01 5.541000e-01 4.137021e-05 2.478499e-03 3.505117e-03 1.000000e-02 2.478492e-03 2.499052e+01 3.829166e+01 2.541355e+02 8.523880e-02 5.952580e-03 1.938405e-05
6.141000e-01 5.223000e-02 6.802640e-06 9.407121e-03 1.330309e-02 1.000000e-02 9.406704e-03 6.248507e+00 2.033144e+05 6.019923e+02 1.970466e-04 4.009262e-02 2.993225e-07
1.045000e-01 9.427000e-02 4.542394e-02 1.142221e-04 1.615344e-04 1.000000e-02 1.142221e-04 7.245720e+00 2.773557e+04 5.926316e+02 2.572775e-03 3.491798e-02 6.771398e-06
5.144000e-02 4.642000e-02 7.449299e-02 8.728458e-05 1.234390e-04 1.000000e-02 8.728457e-05 7.249318e+00 9.625191e+04 5.675321e+02 4.134849e-04 3.964649e-02 1.699278e-06
3.609000e-02 3.665000e-02 8.168849e+00 7.809786e-06 1.104471e-05 1.000000e-02 7.809786e-06 1.015346e+01 3.183392e+02 4.982407e+02 1.955494e-02 3.532615e-02 8.274179e-05
5.789000e-02 1.914000e-01 1.496891e+00 1.907518e-05 2.697638e-05 1.000000e-02 1.907518e-05 8.064819e+00 2.668668e-03 5.446628e+02 1.886517e-02 3.392682e-02 6.967816e-05
4.309000e-01 2.285000e-02 8.520470e-07 1.000050e-02 1.414214e-02 1.000000e-02 1.000000e-02 2.448376e+01 2.741910e+06 8.521322e+01 6.452478e-06 4.089154e-02 1.074983e-08
2.000000e+00 3.665000e-02 7.949713e-11 1.000050e-02 1.414214e-02 1.000000e-02 1.000000e-02 3.180127e+01 1.199045e+08 7.950508e-03 2.282818e-07 4.153378e-02 2.792627e-10
6.514000e-02 1.425000e-02 6.765598e-04 9.410940e-04 1.330907e-03 1.000000e-02 9.410936e-04 6.349106e+00 1.683226e+06 5.992005e+02 7.115469e-06 4.080374e-02 2.751179e-08
3.207000e-02 5.878000e-02 9.222313e+00 8.072350e-06 1.141603e-05 1.000000e-02 8.072350e-06 6.274069e+00 1.959129e-01 6.009521e+02 1.458242e-02 3.887525e-02 7.219992e-05
2.000000e-02 1.425000e-02 4.583880e-02 1.151541e-04 1.628524e-04 1.000000e-02 1.151541e-04 6.906734e+00 6.969515e+05 6.078435e+02 1.956993e-05 4.071293e-02 1.241321e-07
1.489000e-01 2.285000e-02 1.355546e-04 2.090335e-03 2.956173e-03 1.000000e-02 2.090330e-03 6.771409e+00 8.835062e+05 5.923054e+02 2.080711e-05 4.081112e-02 5.469802e-08
1.176000e-01 4.375000e-01 4.447372e-02 9.622785e-05 1.360867e-04 1.000000e-02 9.622785e-05 1.517361e+01 3.591638e-05 4.118177e+02 2.743242e-02 2.134940e-02 5.551193e-05
2.000000e-02 2.031000e-02 1.958721e+01 5.200708e-06 7.354912e-06 1.000000e-02 5.200708e-06 8.609012e+00 1.298155e+03 5.297826e+02 9.414558e-03 3.613623e-02 5.437702e-05
1.885000e-01 7.017000e-01 1.511282e-03 3.029167e-04 4.283889e-04 1.000000e-02 3.029167e-04 2.764636e+01 2.256866e-06 1.386730e+02 3.585249e-02 1.543348e-02 5.324820e-05
2.388000e-01 7.017000e-01 7.553595e-04 3.373086e-04 4.770263e-04 1.000000e-02 3.373085e-04 2.988278e+01 2.988702e-06 8.594258e+01 4.297156e-02 1.211127e-02 4.222799e-05
4.849000e-01 1.125000e-02 4.944939e-09 1.000050e-02 1.414214e-02 1.000000e-02 1.000000e-02 3.175279e+01 1.551001e+08 4.945434e-01 5.651623e-08 4.091048e-02 9.465002e-11
1.675000e-01 7.444000e-02 3.047224e-03 4.405366e-04 6.230127e-04 1.000000e-02 4.405365e-04 6.625496e+00 7.702475e+04 5.913823e+02 7.627690e-04 3.854077e-02 1.786684e-06
9.283000e-02 5.878000e-02 1.479849e-02 2.031187e-04 2.872533e-04 1.000000e-02 2.031187e-04 5.820740e+00 9.513449e+04 6.105447e+02 5.078243e-04 3.975537e-02 1.542586e-06
1.108000e+00 4.924000e-01 1.651344e-05 4.967057e-03 7.024392e-03 1.000000e-02 4.966995e-03 1.737909e+01 9.164287e+01 4.074138e+02 8.377721e-02 7.048089e-03 1.869449e-05
3.207000e-02 7.444000e-02 9.071714e+00 8.043360e-06 1.137503e-05 1.000000e-02 8.043360e-06 6.654354e+00 8.406358e-02 5.869003e+02 1.468236e-02 3.847441e-02 7.317425e-05
3.207000e-02 1.343000e-01 6.991298e+00 9.083473e-06 1.284597e-05 1.000000e-02 9.083473e-06 7.007523e+00 1.030493e-02 5.768484e+02 1.407201e-02 3.797242e-02 7.175720e-05
6.514000e-02 4.375000e-01 1.545118e-01 5.640434e-05 7.976778e-05 1.000000e-02 5.640434e-05 1.270519e+01 3.164137e-05 4.915713e+02 1.990853e-02 3.045437e-02 7.386983e-05
