# mzprime m4 sum_w_post_smearing v_mu4 v_4i epsilon u_mu4 chi2 decay_length MB_N_events eff_geometry eff_selection eff_total
6.910000e-01 1.000000e-02 1.235303e-10 1.000051e-03 1.421267e-02 1.000000e-02 1.000000e-03 3.180202e+01 1.377022e+09 1.235428e-04 5.529763e-09 4.077888e-02 8.244545e-12
2.687000e-01 7.897000e-01 2.920640e-04 1.813362e-04 2.577268e-03 1.000000e-02 1.813359e-04 3.177771e+01 1.089514e-07 9.603893e+00 4.267500e-02 1.164682e-02 4.189767e-05
3.403000e-01 8.377000e-02 2.300005e-03 5.062909e-04 7.195653e-03 1.000000e-02 5.062844e-04 6.533136e+00 7.154095e+03 5.895615e+02 7.814376e-03 3.801189e-02 1.331782e-05
4.849000e-01 1.701000e-01 2.132609e-03 5.030725e-04 7.149912e-03 1.000000e-02 5.030660e-04 8.286706e+00 8.312304e+02 5.397249e+02 4.107920e-02 2.587732e-02 4.569836e-05
8.751000e-01 1.194000e-01 4.184734e-05 1.000051e-03 1.421267e-02 1.000000e-02 1.000000e-03 2.782566e+01 1.399527e+04 4.185156e+01 5.783552e-03 3.405764e-02 6.850266e-06
5.144000e-02 1.000000e-02 4.796560e-03 3.563548e-04 5.064721e-03 1.000000e-02 3.563526e-04 5.910520e+00 3.252308e+05 6.091093e+02 2.651794e-05 3.996235e-02 1.083588e-07
6.910000e-01 5.878000e-02 5.046102e-06 1.000051e-03 1.421267e-02 1.000000e-02 1.000000e-03 3.133596e+01 1.895547e+05 5.046612e+00 2.347297e-04 3.992743e-02 3.383408e-07
1.579000e+00 1.000000e+00 2.039295e-12 8.912509e-08 1.266706e-06 1.000000e-02 8.912509e-08 3.180203e+01 3.443421e+08 1.619870e-14 8.451861e-07 4.612958e-03 1.690158e-10
2.122000e-01 1.425000e-02 9.951919e-06 1.000051e-03 1.421267e-02 1.000000e-02 1.000000e-03 3.087655e+01 2.046084e+06 9.952924e+00 5.506229e-06 4.062917e-02 1.201852e-08
1.777000e+00 1.000000e+00 1.030408e-12 1.000000e-07 1.421267e-06 1.000000e-02 1.000000e-07 3.180203e+01 4.703511e+08 1.030408e-14 6.342625e-07 4.746606e-03 1.309901e-10
2.533000e-02 1.194000e-01 1.216054e+01 6.863149e-06 9.754368e-05 1.000000e-02 6.863149e-06 7.237608e+00 1.894139e-04 5.727956e+02 1.264962e-02 3.883915e-02 7.246022e-05
5.457000e-01 2.424000e-01 9.690267e-04 7.545708e-04 1.072416e-02 1.000000e-02 7.545491e-04 8.606599e+00 9.585244e+01 5.517416e+02 5.233403e-02 1.741255e-02 3.612043e-05
1.323000e-01 1.805000e-02 9.376979e-04 7.885444e-04 1.120697e-02 1.000000e-02 7.885196e-04 6.821481e+00 1.501693e+05 5.830627e+02 9.744541e-05 4.069946e-02 2.653657e-07
2.000000e-02 3.257000e-02 2.641616e+01 4.731513e-06 6.724743e-05 1.000000e-02 4.731513e-06 6.640331e+00 1.787688e-02 5.913842e+02 1.190253e-02 3.932475e-02 7.250479e-05
6.141000e-01 3.070000e-01 5.220252e-04 9.594452e-04 1.363564e-02 1.000000e-02 9.594006e-04 1.065485e+01 2.808890e+01 4.805426e+02 7.044874e-02 1.237982e-02 3.548064e-05
1.675000e-01 1.000000e+00 1.078266e-04 1.000000e-09 1.421267e-08 1.000000e-02 1.000000e-09 3.180203e+01 6.617049e+02 1.078266e-10 1.709400e-02 1.448454e-02 3.204946e-05
9.283000e-02 1.604000e-02 2.409682e-03 4.989626e-04 7.091501e-03 1.000000e-02 4.989563e-04 6.240859e+00 1.633341e+05 5.999231e+02 8.183401e-05 4.046964e-02 2.498538e-07
4.309000e-01 4.125000e-02 2.532618e-05 1.000051e-03 1.421267e-02 1.000000e-02 1.000000e-03 2.948419e+01 1.682643e+05 2.532874e+01 1.906964e-04 4.061226e-02 3.241461e-07
2.251000e-02 6.236000e-01 3.088519e-02 1.135665e-04 1.614082e-03 1.000000e-02 1.135664e-04 2.234617e+01 3.812167e-09 3.983372e+02 1.533142e-02 2.319811e-02 6.230630e-05
2.000000e+00 1.266000e-02 1.149389e-13 1.000051e-03 1.421267e-02 1.000000e-02 1.000000e-03 3.180203e+01 2.942727e+10 1.149505e-07 3.227748e-10 4.115929e-02 4.062376e-13
1.323000e-01 3.888000e-01 4.070469e-02 9.927191e-05 1.410918e-03 1.000000e-02 9.927186e-05 1.516615e+01 7.384832e-07 4.011412e+02 2.893254e-02 1.716888e-02 4.364436e-05
9.848000e-01 8.886000e-01 1.353203e-10 1.000000e-07 1.421267e-06 1.000000e-02 1.000000e-07 3.180203e+01 4.546452e+07 1.353203e-12 6.605267e-06 3.608567e-03 1.111309e-09
1.176000e-01 7.444000e-02 1.023087e-01 7.590146e-05 1.078762e-03 1.000000e-02 7.590144e-05 7.227608e+00 6.388749e+03 5.894038e+02 7.884062e-03 3.880861e-02 2.081069e-05
4.309000e-01 6.615000e-02 3.928577e-04 1.000051e-03 1.421267e-02 1.000000e-02 1.000000e-03 9.420183e+00 1.571124e+04 3.928974e+02 3.073969e-03 3.942357e-02 5.025533e-06
2.533000e-02 3.888000e-01 5.925239e-01 2.992356e-05 4.252936e-04 1.000000e-02 2.992355e-05 1.212556e+01 2.868911e-07 5.305573e+02 1.445853e-02 3.173526e-02 6.943167e-05
1.675000e-01 1.425000e-02 6.012912e-05 1.000051e-03 1.421267e-02 1.000000e-02 1.000000e-03 2.630395e+01 7.925138e+05 6.013519e+01 1.440297e-05 4.071285e-02 3.427015e-08
3.403000e-01 1.701000e-01 7.602197e-03 2.648200e-04 3.763786e-03 1.000000e-02 2.648190e-04 8.269536e+00 6.656769e+02 5.331392e+02 3.972812e-02 2.564153e-02 4.900691e-05
2.687000e-01 1.194000e-01 1.334735e-02 2.045694e-04 2.907472e-03 1.000000e-02 2.045690e-04 7.704764e+00 2.642483e+03 5.585685e+02 2.140646e-02 3.343328e-02 3.626229e-05
4.849000e-01 1.914000e-01 1.968318e-03 5.337265e-04 7.585569e-03 1.000000e-02 5.337188e-04 7.831383e+00 4.005179e+02 5.607029e+02 4.338380e-02 2.315194e-02 4.397615e-05
1.323000e-01 2.154000e-01 8.444867e-02 7.168654e-05 1.018857e-03 1.000000e-02 7.168652e-05 1.265396e+01 1.178553e-05 4.339783e+02 3.155228e-02 1.436726e-02 3.299790e-05
6.141000e-01 1.125000e-02 6.164062e-10 1.000051e-03 1.421267e-02 1.000000e-02 1.000000e-03 3.180197e+01 4.733083e+08 6.164684e-04 1.834889e-08 4.087803e-02 2.685953e-11
8.249000e-02 7.444000e-02 4.357415e-01 3.573757e-05 5.079263e-04 1.000000e-02 3.573757e-05 7.801974e+00 4.245534e+03 5.565177e+02 1.080526e-02 3.728078e-02 3.363126e-05
6.910000e-01 2.728000e-01 3.721978e-04 1.000051e-03 1.421267e-02 1.000000e-02 1.000000e-03 1.041995e+01 7.996388e+01 3.722354e+02 6.212475e-02 1.458777e-02 3.453332e-05
2.000000e-02 8.377000e-02 2.310605e+01 5.056586e-06 7.186759e-05 1.000000e-02 5.056586e-06 6.518248e+00 6.321201e-04 5.908002e+02 1.170529e-02 3.851763e-02 7.208950e-05
1.323000e-01 2.424000e-01 7.642333e-02 7.572689e-05 1.076281e-03 1.000000e-02 7.572687e-05 1.259970e+01 6.410172e-06 4.382543e+02 3.064317e-02 1.488445e-02 3.364989e-05
6.141000e-01 1.512000e-01 8.338307e-04 8.259475e-04 1.173852e-02 1.000000e-02 8.259191e-04 7.671840e+00 1.487183e+03 5.688304e+02 3.399901e-02 2.899567e-02 3.960124e-05
3.829000e-01 3.888000e-01 8.272806e-04 6.223094e-07 8.844678e-06 1.000000e-02 6.223094e-07 3.180203e+01 5.683329e+01 3.203801e-04 5.129688e-02 6.819830e-03 1.678246e-05
5.457000e-01 1.701000e-01 1.401222e-03 6.302610e-04 8.957512e-03 1.000000e-02 6.302484e-04 7.875157e+00 8.638149e+02 5.566060e+02 4.188977e-02 2.623069e-02 4.531784e-05
4.062000e-02 5.223000e-02 5.264399e+00 1.011164e-05 1.437135e-04 1.000000e-02 1.011164e-05 8.217206e+00 7.723645e-03 5.382603e+02 1.706379e-02 3.655353e-02 7.065922e-05
1.403000e+00 1.805000e-02 1.603060e-11 1.000051e-03 1.421267e-02 1.000000e-02 1.000000e-03 3.180203e+01 1.196111e+09 1.603222e-05 1.123543e-08 4.144035e-02 1.447795e-11
3.829000e-01 3.257000e-02 1.519648e-05 1.000051e-03 1.421267e-02 1.000000e-02 1.000000e-03 3.036758e+01 3.427697e+05 1.519802e+01 7.363806e-05 4.083219e-02 1.300804e-07
4.309000e-01 1.125000e-02 1.052954e-08 1.000051e-03 1.421267e-02 1.000000e-02 1.000000e-03 3.180106e+01 1.147007e+08 1.053060e-02 7.621972e-08 4.085309e-02 1.331380e-10
1.403000e+00 2.424000e-01 1.724836e-05 1.000051e-03 1.421267e-02 1.000000e-02 1.000000e-03 2.996342e+01 2.663973e+03 1.725010e+01 3.229997e-02 1.724384e-02 1.973802e-05
2.388000e-01 1.701000e-01 2.436749e-02 1.524055e-04 2.166086e-03 1.000000e-02 1.524053e-04 7.795960e+00 3.916766e+02 5.659939e+02 3.569755e-02 2.483521e-02 4.921842e-05
2.388000e-01 5.541000e-01 1.775714e-03 2.660136e-04 3.780751e-03 1.000000e-02 2.660127e-04 2.617983e+01 1.225780e-07 1.256553e+02 4.383322e-02 9.359694e-03 2.869146e-05
4.062000e-02 7.444000e-02 5.359592e+00 1.060684e-05 1.507515e-04 1.000000e-02 1.060684e-05 6.055738e+00 1.063266e-03 6.029810e+02 1.649610e-02 3.740946e-02 7.335482e-05
1.579000e+00 5.878000e-02 7.256792e-09 1.000051e-03 1.421267e-02 1.000000e-02 1.000000e-03 3.180133e+01 5.190560e+06 7.257525e-03 8.525230e-06 4.049338e-02 1.040542e-08
8.249000e-02 1.512000e-01 6.562308e-01 2.845926e-05 4.044821e-04 1.000000e-02 2.845926e-05 8.297318e+00 7.267451e-05 5.315008e+02 2.387899e-02 2.815003e-02 5.945729e-05
3.024000e-01 1.266000e-02 3.254727e-07 1.000051e-03 1.421267e-02 1.000000e-02 1.000000e-03 3.177076e+01 1.532691e+07 3.255056e-01 6.539432e-07 4.093301e-02 1.249358e-09
5.789000e-02 8.886000e-01 1.262464e-03 7.624340e-05 1.083622e-03 1.000000e-02 7.624338e-05 3.179169e+01 1.933430e-08 7.338774e+00 1.719466e-02 1.603796e-02 5.026164e-05
9.848000e-01 1.125000e-02 1.518811e-11 1.000051e-03 1.421267e-02 1.000000e-02 1.000000e-03 3.180203e+01 3.132662e+09 1.518964e-05 2.707307e-09 4.105906e-02 3.655189e-12
2.388000e-01 7.897000e-01 4.074561e-04 2.922545e-04 4.153698e-03 1.000000e-02 2.922532e-04 3.150778e+01 3.267010e-08 3.480191e+01 3.890515e-02 1.333774e-02 4.605572e-05
9.283000e-02 2.031000e-02 4.942334e-03 3.446712e-04 4.898668e-03 1.000000e-02 3.446691e-04 6.330865e+00 1.035635e+05 5.871404e+02 1.612950e-04 4.121059e-02 5.077899e-07
4.309000e-01 3.455000e-01 1.194304e-03 5.883510e-04 8.361893e-03 1.000000e-02 5.883407e-04 1.463655e+01 6.954635e+00 4.134166e+02 6.092791e-02 9.741701e-03 2.867568e-05
8.751000e-01 9.427000e-02 1.201858e-05 1.000051e-03 1.421267e-02 1.000000e-02 1.000000e-03 3.064446e+01 4.582024e+04 1.201980e+01 1.512119e-03 3.728619e-02 1.928957e-06
6.910000e-01 3.665000e-02 2.974879e-07 1.000051e-03 1.421267e-02 1.000000e-02 1.000000e-03 3.177317e+01 2.019358e+06 2.975180e-01 1.376592e-05 4.068255e-02 1.993120e-08
2.000000e+00 1.914000e-01 6.679799e-07 1.000051e-03 1.421267e-02 1.000000e-02 1.000000e-03 3.173384e+01 3.631428e+04 6.680474e-01 3.576802e-03 2.330020e-02 2.699962e-06
2.000000e+00 1.194000e-01 6.444877e-08 1.000051e-03 1.421267e-02 1.000000e-02 1.000000e-03 3.179565e+01 3.859146e+05 6.445528e-02 2.281921e-04 3.428494e-02 2.396519e-07
1.176000e-01 2.154000e-01 1.421937e-01 5.846482e-05 8.309411e-04 1.000000e-02 5.846481e-05 1.068899e+01 1.211314e-05 4.860374e+02 2.881806e-02 1.796491e-02 4.061259e-05
1.045000e-01 7.897000e-01 2.124839e-03 2.662904e-04 3.784685e-03 1.000000e-02 2.662895e-04 2.938719e+01 7.364698e-09 1.506736e+02 2.191402e-02 1.944441e-02 6.393777e-05
2.251000e-02 5.878000e-02 2.001591e+01 5.470627e-06 7.775222e-05 1.000000e-02 5.470627e-06 6.267931e+00 2.082884e-03 5.990313e+02 1.217739e-02 3.867553e-02 7.260705e-05
8.751000e-01 1.701000e-01 1.599006e-04 1.000051e-03 1.421267e-02 1.000000e-02 1.000000e-03 1.879230e+01 2.356332e+03 1.599168e+02 2.891750e-02 2.608475e-02 2.791279e-05
4.309000e-01 1.000000e+00 8.546352e-06 1.000000e-09 1.421267e-08 1.000000e-02 1.000000e-09 3.180203e+01 4.804382e+03 8.546352e-12 2.213742e-02 9.133847e-03 1.566739e-05
7.330000e-02 6.236000e-01 1.819133e-02 1.498089e-04 2.129182e-03 1.000000e-02 1.498087e-04 1.987867e+01 2.324236e-08 4.082626e+02 2.128118e-02 2.543306e-02 7.630922e-05
7.776000e-01 1.000000e-02 4.922062e-11 1.000051e-03 1.421267e-02 1.000000e-02 1.000000e-03 3.180203e+01 2.208025e+09 4.922559e-05 3.446767e-09 4.103269e-02 5.031536e-12
3.609000e-02 4.642000e-02 6.980846e+00 8.788377e-06 1.249063e-04 1.000000e-02 8.788377e-06 8.206600e+00 1.147893e-02 5.391696e+02 1.578196e-02 3.756092e-02 7.076085e-05
3.403000e-01 4.924000e-01 6.320722e-04 3.049171e-04 4.333665e-03 1.000000e-02 3.049156e-04 3.070834e+01 4.601298e-07 5.876654e+01 5.510052e-02 5.462736e-03 1.649467e-05
6.141000e-01 2.031000e-02 2.266959e-08 1.000051e-03 1.421267e-02 1.000000e-02 1.000000e-03 3.179995e+01 2.425648e+07 2.267188e-02 6.461479e-07 4.130803e-02 9.999042e-10
1.403000e+00 1.914000e-01 9.372267e-06 1.000051e-03 1.421267e-02 1.000000e-02 1.000000e-03 3.085986e+01 8.735708e+03 9.373214e+00 1.263059e-02 2.346572e-02 9.728370e-06
7.330000e-02 1.425000e-02 3.891888e-03 3.815453e-04 5.422738e-03 1.000000e-02 3.815425e-04 7.187185e+00 1.959746e+05 5.665689e+02 6.173215e-05 4.011419e-02 2.142687e-07
1.045000e-01 9.427000e-02 3.163343e-01 4.147750e-05 5.895059e-04 1.000000e-02 4.147749e-05 8.122772e+00 2.494547e+03 5.442160e+02 1.800630e-02 3.507409e-02 4.691846e-05
4.062000e-02 1.194000e-01 4.678756e+00 1.124039e-05 1.597559e-04 1.000000e-02 1.124039e-05 6.500480e+00 1.874754e-04 5.911434e+02 1.594408e-02 3.735852e-02 7.206278e-05
3.403000e-01 5.541000e-01 4.658595e-04 2.956420e-04 4.201843e-03 1.000000e-02 2.956407e-04 3.130823e+01 2.692889e-07 4.071806e+01 5.575605e-02 5.969030e-03 1.848893e-05
8.249000e-02 1.805000e-02 5.456478e-03 3.395295e-04 4.825593e-03 1.000000e-02 3.395275e-04 6.139376e+00 1.202713e+05 6.290244e+02 1.255235e-04 4.051746e-02 4.108988e-07
8.751000e-01 4.924000e-01 4.686132e-05 1.000051e-03 1.421267e-02 1.000000e-02 1.000000e-03 2.845011e+01 9.552694e+00 4.686606e+01 9.031173e-02 6.967643e-03 2.345272e-05
4.062000e-02 8.377000e-02 5.305844e+00 1.055450e-05 1.500076e-04 1.000000e-02 1.055450e-05 6.635702e+00 6.892833e-04 5.910571e+02 1.646224e-02 3.849653e-02 7.395039e-05
2.687000e-01 1.914000e-01 1.277712e-02 2.085171e-04 2.963578e-03 1.000000e-02 2.085166e-04 8.585237e+00 1.860346e+02 5.555410e+02 3.438659e-02 2.173520e-02 3.936037e-05
4.849000e-01 3.070000e-01 1.127805e-03 6.498337e-04 9.235675e-03 1.000000e-02 6.498198e-04 1.131283e+01 2.110996e+01 4.762540e+02 6.383132e-02 1.171504e-02 3.425129e-05
4.309000e-01 1.805000e-02 1.804963e-07 1.000051e-03 1.421267e-02 1.000000e-02 1.000000e-03 3.178516e+01 1.062241e+07 1.805145e-01 1.325602e-06 4.090579e-02 2.291499e-09
1.247000e+00 3.665000e-02 2.932669e-09 1.000051e-03 1.421267e-02 1.000000e-02 1.000000e-03 3.180174e+01 2.145956e+07 2.932965e-03 1.282475e-06 4.149686e-02 1.702408e-09
4.571000e-02 5.223000e-02 3.930192e+00 1.154003e-05 1.640147e-04 1.000000e-02 1.154003e-05 9.134278e+00 1.867683e-02 5.233929e+02 1.763023e-02 3.531677e-02 6.870106e-05
7.330000e-02 1.343000e-01 9.846741e-01 2.387468e-05 3.393229e-04 1.000000e-02 2.387468e-05 7.368304e+00 1.163975e-04 5.612645e+02 2.265963e-02 3.052635e-02 6.229298e-05
5.144000e-02 3.665000e-02 2.805650e-01 4.596609e-05 6.533008e-04 1.000000e-02 4.596608e-05 5.929716e+00 2.000067e+04 5.928006e+02 1.530244e-03 4.053636e-02 6.449414e-06
1.489000e-01 8.377000e-02 5.591451e-02 1.008237e-04 1.432974e-03 1.000000e-02 1.008237e-04 7.317405e+00 5.527493e+03 5.683946e+02 9.753252e-03 3.751107e-02 2.286877e-05
7.776000e-01 2.424000e-01 2.582423e-04 1.000051e-03 1.421267e-02 1.000000e-02 1.000000e-03 1.395073e+01 2.407803e+02 2.582683e+02 5.184887e-02 1.719023e-02 3.369931e-05
4.309000e-01 1.194000e-01 2.189523e-03 5.178374e-04 7.359752e-03 1.000000e-02 5.178303e-04 6.519237e+00 2.957994e+03 5.871326e+02 2.011166e-02 3.370323e-02 2.907668e-05
3.829000e-01 1.000000e-02 1.272905e-08 1.000051e-03 1.421267e-02 1.000000e-02 1.000000e-03 3.180079e+01 1.297655e+08 1.273034e-02 5.973687e-08 4.035613e-02 1.084044e-10
1.885000e-01 2.894000e-02 1.026027e-03 7.558751e-04 1.074269e-02 1.000000e-02 7.558533e-04 7.107978e+00 6.306121e+04 5.862178e+02 3.628536e-04 4.061758e-02 8.487944e-07
4.849000e-01 1.266000e-02 8.441884e-09 1.000051e-03 1.421267e-02 1.000000e-02 1.000000e-03 3.180124e+01 1.014044e+08 8.442737e-03 9.743654e-08 4.136147e-02 1.610153e-10
1.579000e+00 1.125000e-02 3.535101e-13 1.000051e-03 1.421267e-02 1.000000e-02 1.000000e-03 3.180203e+01 2.072005e+10 3.535458e-07 4.035153e-10 4.139060e-02 5.031625e-13
2.122000e-01 8.886000e-01 1.724159e-04 1.000000e-09 1.421267e-08 1.000000e-02 1.000000e-09 3.180203e+01 1.524394e+03 1.724159e-10 2.189157e-02 1.457712e-02 3.396717e-05
2.251000e-02 8.377000e-02 1.817818e+01 5.695953e-06 8.095470e-05 1.000000e-02 5.695953e-06 6.352977e+00 6.345827e-04 5.897707e+02 1.237107e-02 3.882473e-02 7.173053e-05
1.045000e-01 6.236000e-01 1.111068e-02 1.764516e-04 2.507845e-03 1.000000e-02 1.764514e-04 2.067536e+01 3.411133e-08 3.459329e+02 2.541526e-02 2.359141e-02 7.202530e-05
6.910000e-01 1.194000e-01 2.424450e-04 1.000051e-03 1.421267e-02 1.000000e-02 1.000000e-03 1.436968e+01 5.399280e+03 2.424695e+02 1.308229e-02 3.375386e-02 1.695113e-05
3.207000e-02 1.061000e-01 8.121013e+00 8.564214e-06 1.217203e-04 1.000000e-02 8.564214e-06 6.431916e+00 2.829032e-04 5.956418e+02 1.419091e-02 3.846579e-02 7.284363e-05
1.247000e+00 2.572000e-02 3.514252e-10 1.000051e-03 1.421267e-02 1.000000e-02 1.000000e-03 3.180200e+01 1.264399e+08 3.514607e-04 1.543135e-07 4.133815e-02 2.052323e-10
4.571000e-02 2.894000e-02 2.033807e-01 5.455273e-05 7.753398e-04 1.000000e-02 5.455272e-05 6.543170e+00 3.186206e+04 6.052610e+02 7.784000e-04 4.061450e-02 3.491709e-06
8.249000e-02 1.000000e-02 9.140447e-04 8.175506e-04 1.161919e-02 1.000000e-02 8.175230e-04 6.953949e+00 4.145200e+05 6.109374e+02 2.064625e-05 4.044136e-02 6.862989e-08
9.283000e-02 9.427000e-02 5.131554e-01 3.054042e-05 4.340609e-04 1.000000e-02 3.054042e-05 1.207277e+01 9.605399e-02 4.786289e+02 2.707061e-02 2.625920e-02 5.628205e-05
2.850000e-02 8.886000e-01 1.441451e-03 1.000000e-09 1.421267e-08 1.000000e-02 1.000000e-09 3.180203e+01 2.723948e+01 1.441451e-09 1.475220e-02 1.510457e-02 4.354481e-05
1.045000e-01 1.604000e-02 1.585487e-03 6.145858e-04 8.734738e-03 1.000000e-02 6.145741e-04 6.928886e+00 1.736077e+05 5.988634e+02 7.496775e-05 4.056541e-02 2.274346e-07
1.108000e+00 1.194000e-01 7.016980e-06 1.000051e-03 1.421267e-02 1.000000e-02 1.000000e-03 3.112677e+01 3.611705e+04 7.017689e+00 2.389916e-03 3.393290e-02 2.739329e-06
6.141000e-01 2.154000e-01 7.258364e-04 8.827335e-04 1.254551e-02 1.000000e-02 8.826987e-04 8.022681e+00 2.132686e+02 5.655851e+02 4.844713e-02 2.031434e-02 3.849166e-05
5.144000e-02 4.125000e-02 4.252010e-01 3.802044e-05 5.403719e-04 1.000000e-02 3.802044e-05 6.442143e+00 1.395352e+04 6.146510e+02 2.379975e-03 4.047053e-02 9.704999e-06
3.207000e-02 1.266000e-02 5.338938e-02 1.077861e-04 1.531927e-03 1.000000e-02 1.077860e-04 5.718906e+00 1.509410e+05 6.202695e+02 7.656649e-05 4.038628e-02 4.034697e-07
8.751000e-01 1.266000e-02 8.120912e-11 1.000051e-03 1.421267e-02 1.000000e-02 1.000000e-03 3.180202e+01 1.076347e+09 8.121732e-05 8.919225e-09 4.073617e-02 1.274294e-11
4.309000e-01 2.728000e-01 1.940245e-03 5.085730e-04 7.228086e-03 1.000000e-02 5.085664e-04 9.881795e+00 3.877830e+01 5.018376e+02 5.780064e-02 1.416243e-02 3.538051e-05
1.579000e+00 2.728000e-01 9.934702e-06 1.000051e-03 1.421267e-02 1.000000e-02 1.000000e-03 3.072101e+01 2.368043e+03 9.935705e+00 3.577023e-02 1.492294e-02 1.904249e-05
6.514000e-02 6.615000e-02 1.519331e+00 1.846327e-05 2.624124e-04 1.000000e-02 1.846327e-05 1.025147e+01 3.748673e-01 5.179283e+02 2.185278e-02 3.115601e-02 6.374778e-05
1.045000e-01 1.000000e+00 1.903698e-04 1.000000e-09 1.421267e-08 1.000000e-02 1.000000e-09 3.180203e+01 2.570471e+02 1.903698e-10 1.359585e-02 1.452746e-02 3.090825e-05
4.571000e-02 1.000000e-02 7.281700e-03 2.881969e-04 4.096031e-03 1.000000e-02 2.881957e-04 7.134087e+00 3.079732e+05 6.047995e+02 2.846126e-05 4.033155e-02 1.248840e-07
1.176000e-01 5.223000e-02 3.633187e-02 1.284918e-04 1.826210e-03 1.000000e-02 1.284917e-04 6.525426e+00 1.536227e+04 5.998442e+02 2.630884e-03 3.925972e-02 7.365406e-06
3.024000e-01 5.223000e-02 9.718914e-04 7.769414e-04 1.104207e-02 1.000000e-02 7.769177e-04 6.818509e+00 2.050972e+04 5.866705e+02 1.917817e-03 4.030992e-02 3.722005e-06
2.687000e-01 1.000000e+00 4.586427e-05 1.000000e-09 1.421267e-08 1.000000e-02 1.000000e-09 3.180203e+01 1.724554e+03 4.586427e-11 2.227210e-02 1.330912e-02 3.058595e-05
6.141000e-01 1.194000e-01 5.327890e-04 1.000051e-03 1.421267e-02 1.000000e-02 1.000000e-03 6.812508e+00 3.351929e+03 5.328428e+02 1.884333e-02 3.379834e-02 2.436481e-05
4.571000e-02 2.154000e-01 2.078757e+00 1.602633e-05 2.277769e-04 1.000000e-02 1.602633e-05 8.298330e+00 1.926714e-05 5.339145e+02 1.640796e-02 3.567807e-02 7.094974e-05
2.000000e+00 1.604000e-02 4.701318e-13 1.000051e-03 1.421267e-02 1.000000e-02 1.000000e-03 3.180203e+01 8.945974e+09 4.701793e-07 1.344298e-09 4.100871e-02 1.665099e-12
1.403000e+00 4.924000e-01 7.557936e-06 1.000051e-03 1.421267e-02 1.000000e-02 1.000000e-03 3.116804e+01 7.252977e+01 7.558700e+00 9.475416e-02 6.957400e-03 2.029014e-05
8.249000e-02 3.070000e-01 3.027541e-01 4.009821e-05 5.699027e-04 1.000000e-02 4.009821e-05 1.118779e+01 3.493594e-06 4.867883e+02 2.224513e-02 2.794551e-02 6.317317e-05
9.848000e-01 2.031000e-02 5.401316e-10 1.000051e-03 1.421267e-02 1.000000e-02 1.000000e-03 3.180198e+01 1.605191e+08 5.401861e-04 9.600058e-08 4.099499e-02 1.306656e-10
1.885000e-01 1.343000e-01 6.024951e-02 9.347333e-05 1.328505e-03 1.000000e-02 9.347328e-05 8.394078e+00 1.317740e+03 5.264157e+02 2.963945e-02 3.049964e-02 5.399507e-05
1.176000e-01 7.897000e-01 1.791249e-03 2.712933e-04 3.855788e-03 1.000000e-02 2.712923e-04 2.977539e+01 8.991115e-09 1.318361e+02 2.360038e-02 1.929656e-02 6.377428e-05
1.108000e+00 3.257000e-02 3.599761e-09 1.000051e-03 1.421267e-02 1.000000e-02 1.000000e-03 3.180168e+01 2.414570e+07 3.600124e-03 1.016272e-06 4.099306e-02 1.348974e-09
2.687000e-01 5.223000e-02 1.558742e-03 6.305162e-04 8.961138e-03 1.000000e-02 6.305035e-04 6.523726e+00 1.931840e+04 6.196789e+02 2.037380e-03 3.978177e-02 4.069191e-06
1.579000e+00 2.154000e-01 5.815170e-06 1.000051e-03 1.421267e-02 1.000000e-02 1.000000e-03 3.119298e+01 7.770078e+03 5.815757e+00 1.503525e-02 2.033634e-02 9.844394e-06
1.777000e+00 4.125000e-02 3.327831e-10 1.000051e-03 1.421267e-02 1.000000e-02 1.000000e-03 3.180200e+01 4.901282e+07 3.328167e-04 6.293182e-07 4.095402e-02 7.461518e-10
3.609000e-02 1.604000e-02 7.266143e-02 9.245655e-05 1.314054e-03 1.000000e-02 9.245651e-05 6.359939e+00 9.725256e+04 6.211254e+02 1.459386e-04 4.066970e-02 7.251147e-07
1.323000e-01 7.444000e-02 6.439335e-02 9.562307e-05 1.359059e-03 1.000000e-02 9.562303e-05 7.031411e+00 6.908762e+03 5.887981e+02 7.304310e-03 3.864943e-02 1.843598e-05
1.247000e+00 6.236000e-01 5.666218e-06 1.000051e-03 1.421267e-02 1.000000e-02 1.000000e-03 3.155612e+01 1.271605e+01 5.666790e+00 1.083687e-01 5.368050e-03 1.919931e-05
2.000000e-02 2.572000e-02 2.570150e+01 4.591319e-06 6.525491e-05 1.000000e-02 4.591319e-06 8.152921e+00 7.600138e-02 5.417931e+02 1.184692e-02 3.770328e-02 7.060306e-05
1.489000e-01 3.257000e-02 3.584487e-03 4.049724e-04 5.755692e-03 1.000000e-02 4.049691e-04 6.064190e+00 4.659795e+04 5.878654e+02 5.541985e-04 4.094601e-02 1.430329e-06
1.247000e+00 1.125000e-02 2.469008e-12 1.000051e-03 1.421267e-02 1.000000e-02 1.000000e-03 3.180203e+01 8.058659e+09 2.469257e-06 1.058732e-09 4.102491e-02 1.428121e-12
1.777000e+00 5.541000e-01 1.985020e-06 1.000051e-03 1.421267e-02 1.000000e-02 1.000000e-03 3.166338e+01 1.053260e+02 1.985221e+00 9.724223e-02 6.260134e-03 1.719008e-05
