# mzprime m4 sum_w_post_smearing v_mu4 v_4i epsilon u_mu4 chi2 decay_length MB_N_events eff_geometry eff_selection eff_total
1.176000e-01 2.154000e-01 9.090796e-04 7.248598e-04 1.025106e-03 8.000000e-04 7.248596e-04 1.078374e+01 6.643569e-06 4.776502e+02 2.900327e-02 1.828924e-02 4.043925e-05
3.024000e-01 9.427000e-02 2.530228e-06 1.000050e-02 1.414214e-02 8.000000e-04 1.000000e-02 1.401533e+01 8.158845e+04 2.530481e+02 8.857853e-04 3.674607e-02 1.565677e-06
6.514000e-02 1.266000e-02 1.487491e-06 1.000050e-02 1.414214e-02 8.000000e-04 1.000000e-02 1.970696e+01 4.251776e+06 1.487640e+02 2.539596e-06 4.062213e-02 9.528795e-09
7.330000e-02 9.427000e-02 6.725173e-03 2.739997e-04 3.874940e-04 8.000000e-04 2.739996e-04 9.451738e+00 4.906203e-04 5.048978e+02 2.310312e-02 3.009219e-02 6.116985e-05
4.571000e-02 1.125000e-02 7.479721e-06 9.264695e-03 1.310170e-02 8.000000e-04 9.264298e-03 6.076519e+00 2.147324e+06 6.420187e+02 4.598740e-06 4.046287e-02 2.013114e-08
8.249000e-02 5.541000e-01 2.112004e-04 1.448148e-03 2.047988e-03 8.000000e-04 1.448147e-03 1.646734e+01 3.789032e-08 4.429153e+02 2.315151e-02 2.695723e-02 7.549478e-05
1.323000e-01 3.070000e-01 3.939230e-04 1.028362e-03 1.454323e-03 8.000000e-04 1.028362e-03 1.347024e+01 1.247879e-06 4.165851e+02 2.971653e-02 1.588626e-02 3.754052e-05
2.850000e-02 2.572000e-02 6.429050e-04 9.642457e-04 1.363649e-03 8.000000e-04 9.642452e-04 6.947490e+00 2.227221e+05 5.977536e+02 1.050004e-04 4.062439e-02 5.901686e-07
3.609000e-02 1.194000e-01 3.852945e-02 1.221833e-04 1.727932e-04 8.000000e-04 1.221833e-04 7.202023e+00 1.041279e-04 5.751965e+02 1.481847e-02 3.784429e-02 7.292869e-05
1.885000e-01 8.886000e-01 1.659166e-06 3.119900e-08 4.412204e-08 8.000000e-04 3.119900e-08 3.180203e+01 1.038195e+02 1.614995e-09 2.224832e-02 1.531439e-02 4.151995e-05
6.514000e-02 7.017000e-01 5.376190e-05 2.437610e-03 3.447291e-03 8.000000e-04 2.437603e-03 2.492557e+01 4.101068e-09 3.194500e+02 1.903439e-02 2.243768e-02 6.869398e-05
2.388000e-01 1.512000e-01 3.305693e-05 3.963952e-03 5.605831e-03 8.000000e-04 3.963921e-03 9.044673e+00 1.517030e+04 5.194208e+02 6.665542e-03 2.842674e-02 1.005335e-05
3.207000e-02 1.000000e+00 3.128693e-06 1.000000e-08 1.414214e-08 8.000000e-04 1.000000e-08 3.180203e+01 2.040195e+01 3.128693e-10 1.669156e-02 1.358346e-02 4.212014e-05
2.533000e-02 1.000000e+00 3.262723e-06 1.000000e-08 1.414214e-08 8.000000e-04 1.000000e-08 3.180203e+01 1.272804e+01 3.262723e-10 1.707736e-02 1.336087e-02 4.246677e-05
2.251000e-02 3.665000e-02 1.301781e-01 6.715640e-05 9.497349e-05 8.000000e-04 6.715640e-05 6.846254e+00 6.653306e-03 5.871007e+02 1.246781e-02 3.922851e-02 7.240461e-05
2.687000e-01 1.604000e-02 1.661430e-10 1.000050e-02 1.414214e-02 8.000000e-04 1.000000e-02 3.180044e+01 3.823565e+08 1.661596e-02 3.302810e-08 4.061516e-02 6.780970e-11
4.062000e-02 3.665000e-02 5.451781e-04 1.041269e-03 1.472575e-03 8.000000e-04 1.041268e-03 6.787785e+00 1.340549e+05 5.911039e+02 2.417140e-04 4.014420e-02 1.117168e-06
6.514000e-02 4.924000e-01 5.533543e-04 9.480095e-04 1.340687e-03 8.000000e-04 9.480091e-04 1.408602e+01 7.852278e-08 4.973117e+02 2.039399e-02 2.922081e-02 7.537507e-05
2.533000e-02 8.886000e-01 9.813387e-06 7.752923e-04 1.096429e-03 8.000000e-04 7.752921e-04 3.179506e+01 3.017956e-09 5.898613e+00 1.612200e-02 1.524729e-02 4.557681e-05
1.675000e-01 5.541000e-01 3.994123e-05 2.333129e-03 3.299533e-03 8.000000e-04 2.333122e-03 2.235039e+01 6.154669e-08 2.174196e+02 3.474453e-02 1.548511e-02 4.587363e-05
2.251000e-02 2.424000e-01 2.656546e-02 1.386556e-04 1.960887e-04 8.000000e-04 1.386556e-04 1.012947e+01 3.671589e-06 5.107312e+02 1.224852e-02 3.464640e-02 6.807399e-05
3.024000e-01 3.257000e-02 4.692572e-09 1.000050e-02 1.414214e-02 8.000000e-04 1.000000e-02 3.175708e+01 1.753138e+07 4.693041e-01 1.445261e-06 4.080914e-02 2.822323e-09
2.251000e-02 3.257000e-02 1.272429e-01 6.639998e-05 9.390376e-05 8.000000e-04 6.639998e-05 7.425647e+00 1.236861e-02 5.610087e+02 1.242870e-02 3.888573e-02 7.109368e-05
1.885000e-01 1.266000e-02 5.950624e-10 1.000050e-02 1.414214e-02 8.000000e-04 1.000000e-02 3.179623e+01 3.044870e+08 5.951219e-02 3.345034e-08 4.051989e-02 7.711199e-11
1.176000e-01 1.061000e-01 2.457063e-04 1.482733e-03 2.096899e-03 8.000000e-04 1.482731e-03 8.583221e+00 2.282588e+04 5.401846e+02 3.478831e-03 3.320221e-02 8.107548e-06
3.609000e-02 1.604000e-02 5.001920e-05 3.466142e-03 4.901836e-03 8.000000e-04 3.466121e-03 6.717511e+00 9.120755e+05 6.009377e+02 1.582693e-05 4.101939e-02 7.747597e-08
2.388000e-01 1.194000e-01 1.861234e-05 5.456089e-03 7.715961e-03 8.000000e-04 5.456008e-03 7.431432e+00 2.939123e+04 5.540692e+02 3.022514e-03 3.336585e-02 5.372112e-06
2.251000e-02 4.924000e-01 1.025717e-03 6.911936e-04 9.774951e-04 8.000000e-04 6.911934e-04 1.573740e+01 1.762382e-08 4.900346e+02 1.519192e-02 2.828099e-02 6.715682e-05
2.850000e-02 6.236000e-01 1.885406e-04 1.473450e-03 2.083771e-03 8.000000e-04 1.473448e-03 2.184963e+01 3.060493e-09 4.093321e+02 1.585520e-02 2.348381e-02 6.444147e-05
1.885000e-01 1.512000e-01 8.631529e-05 2.402295e-03 3.397348e-03 8.000000e-04 2.402288e-03 9.260886e+00 1.252915e+04 4.981272e+02 7.901936e-03 2.670251e-02 1.252238e-05
2.533000e-02 3.070000e-01 1.074322e-02 2.236145e-04 3.162387e-04 8.000000e-04 2.236145e-04 1.040614e+01 8.798321e-07 5.371982e+02 1.348657e-02 3.370363e-02 6.829739e-05
2.122000e-01 2.424000e-01 8.061553e-05 1.413174e-03 1.998528e-03 8.000000e-04 1.413173e-03 2.277663e+01 2.271202e-05 1.609942e+02 4.144145e-02 8.474797e-03 2.163544e-05
2.388000e-01 4.125000e-02 1.198045e-07 1.000050e-02 1.414214e-02 8.000000e-04 1.000000e-02 3.067800e+01 2.067056e+06 1.198165e+01 1.548641e-05 4.045080e-02 3.324837e-08
2.000000e-02 1.512000e-01 8.653293e-02 7.887466e-05 1.115456e-04 8.000000e-04 7.887466e-05 8.331938e+00 3.693271e-05 5.383397e+02 1.127319e-02 3.753581e-02 6.918022e-05
2.122000e-01 5.878000e-02 2.489874e-06 1.000050e-02 1.414214e-02 8.000000e-04 1.000000e-02 1.369743e+01 2.127266e+05 2.490123e+02 2.178686e-04 3.994805e-02 4.754189e-07
6.514000e-02 2.894000e-02 3.634165e-05 3.933939e-03 5.563386e-03 8.000000e-04 3.933908e-03 6.685400e+00 3.900543e+05 5.624188e+02 6.273856e-05 4.034567e-02 2.324107e-07
6.514000e-02 1.701000e-01 7.823509e-03 2.640888e-04 3.734780e-04 8.000000e-04 2.640888e-04 7.837944e+00 2.603848e-05 5.456342e+02 2.063986e-02 3.311005e-02 6.716300e-05
2.850000e-02 5.878000e-02 7.853495e-02 8.739112e-05 1.235897e-04 8.000000e-04 8.739112e-05 6.161298e+00 1.207709e-03 5.997877e+02 1.386669e-02 3.962310e-02 7.425084e-05
5.144000e-02 3.257000e-02 1.344684e-04 2.082827e-03 2.945556e-03 8.000000e-04 2.082823e-03 6.814321e+00 2.556078e+05 5.833466e+02 1.112111e-04 4.090643e-02 4.770756e-07
4.571000e-02 1.701000e-01 1.790142e-02 1.777880e-04 2.514301e-04 8.000000e-04 1.777880e-04 7.287571e+00 2.704596e-05 5.658380e+02 1.642986e-02 3.621535e-02 7.030103e-05
7.330000e-02 6.615000e-02 3.767341e-04 1.222328e-03 1.728632e-03 8.000000e-04 1.222327e-03 7.097288e+00 5.378932e+04 5.628732e+02 9.990203e-04 3.847466e-02 3.314288e-06
8.249000e-02 1.604000e-02 1.126816e-06 1.000050e-02 1.414214e-02 8.000000e-04 1.000000e-02 2.220945e+01 3.324643e+06 1.126928e+02 4.034683e-06 4.069151e-02 1.334629e-08
3.829000e-01 4.125000e-02 3.013904e-09 1.000050e-02 1.414214e-02 8.000000e-04 1.000000e-02 3.177299e+01 1.381335e+07 3.014205e-01 2.316248e-06 4.084509e-02 4.042324e-09
2.687000e-01 8.886000e-01 6.148306e-07 1.000000e-08 1.414214e-08 8.000000e-04 1.000000e-08 3.180203e+01 2.090519e+03 6.148306e-11 2.409843e-02 1.297031e-02 2.948296e-05
3.024000e-01 1.805000e-02 1.343933e-10 1.000050e-02 1.414214e-02 8.000000e-04 1.000000e-02 3.180070e+01 3.391376e+08 1.344067e-02 4.182211e-08 4.120610e-02 8.102251e-11
2.687000e-01 1.805000e-02 3.368014e-10 1.000050e-02 1.414214e-02 8.000000e-04 1.000000e-02 3.179882e+01 2.112893e+08 3.368351e-02 6.676876e-08 4.062889e-02 1.358086e-10
1.045000e-01 2.154000e-01 1.454326e-03 5.806522e-04 8.211661e-04 8.000000e-04 5.806521e-04 1.030414e+01 7.476385e-06 4.903361e+02 2.693526e-02 2.154806e-02 4.748201e-05
1.323000e-01 1.194000e-01 2.160437e-04 1.580113e-03 2.234614e-03 8.000000e-04 1.580111e-03 8.261586e+00 1.782601e+04 5.394083e+02 4.796933e-03 3.143673e-02 1.017639e-05
2.533000e-02 7.017000e-01 7.663216e-05 1.884553e-03 2.665155e-03 8.000000e-04 1.884549e-03 2.689379e+01 1.037252e-09 2.721621e+02 1.518856e-02 2.021770e-02 5.794620e-05
3.024000e-01 3.455000e-01 1.457329e-05 2.640173e-03 3.733755e-03 8.000000e-04 2.640164e-03 2.755468e+01 4.553876e-06 1.015833e+02 5.018855e-02 6.742184e-03 1.803358e-05
4.062000e-02 4.642000e-02 3.302058e-02 1.262895e-04 1.786003e-04 8.000000e-04 1.262895e-04 8.966407e+00 1.476644e-02 5.266463e+02 1.672131e-02 3.656364e-02 6.817696e-05
4.062000e-02 8.886000e-01 9.080140e-06 9.299449e-04 1.315140e-03 8.000000e-04 9.299445e-04 3.179013e+01 5.394298e-09 7.852482e+00 1.616949e-02 1.545825e-02 4.773368e-05
2.687000e-01 1.125000e-02 1.900796e-11 1.000050e-02 1.414214e-02 8.000000e-04 1.000000e-02 3.180185e+01 2.284361e+09 1.900986e-03 3.828525e-09 4.080472e-02 7.672642e-12
1.045000e-01 2.031000e-02 8.456261e-07 1.000050e-02 1.414214e-02 8.000000e-04 1.000000e-02 2.450501e+01 2.619023e+06 8.457107e+01 6.437439e-06 4.062421e-02 1.903214e-08
3.024000e-01 7.444000e-02 6.612586e-07 1.000050e-02 1.414214e-02 8.000000e-04 1.000000e-02 2.567475e+01 2.720083e+05 6.613247e+01 2.133021e-04 3.868356e-02 4.051545e-07
3.207000e-02 1.512000e-01 4.009637e-02 1.187306e-04 1.679104e-04 8.000000e-04 1.187306e-04 7.616994e+00 4.211773e-05 5.652363e+02 1.384086e-02 3.721522e-02 7.158996e-05
1.489000e-01 1.512000e-01 5.141428e-04 7.681343e-04 1.086306e-03 8.000000e-04 7.681340e-04 1.847425e+01 8.047707e-03 3.033598e+02 3.577271e-02 1.572092e-02 3.657395e-05
5.144000e-02 2.572000e-02 6.325779e-05 3.118512e-03 4.410221e-03 8.000000e-04 3.118497e-03 6.385483e+00 4.193942e+05 6.151895e+02 5.349379e-05 4.027864e-02 2.244291e-07
1.675000e-01 4.375000e-01 8.002307e-05 1.825636e-03 2.581836e-03 8.000000e-04 1.825633e-03 1.950224e+01 2.117274e-07 2.667128e+02 3.403029e-02 1.295399e-02 3.390512e-05
4.062000e-02 1.914000e-01 1.971932e-02 1.644801e-04 2.326099e-04 8.000000e-04 1.644801e-04 8.454822e+00 1.735751e-05 5.334805e+02 1.505800e-02 3.608542e-02 7.141630e-05
5.789000e-02 1.266000e-02 3.502572e-06 1.000050e-02 1.414214e-02 8.000000e-04 1.000000e-02 1.025426e+01 2.635188e+06 3.502923e+02 4.133211e-06 4.061779e-02 1.667686e-08
4.309000e-01 1.805000e-02 8.365642e-12 1.000050e-02 1.414214e-02 8.000000e-04 1.000000e-02 3.180195e+01 1.401244e+09 8.366478e-04 1.011122e-08 4.111077e-02 1.674277e-11
1.045000e-01 2.424000e-01 1.315612e-03 6.081132e-04 8.600018e-04 8.000000e-04 6.081131e-04 1.036936e+01 4.523608e-06 4.865156e+02 2.620093e-02 2.146471e-02 4.882080e-05
2.388000e-01 5.541000e-01 1.146763e-05 3.320799e-03 4.696294e-03 8.000000e-04 3.320781e-03 2.599625e+01 6.631235e-08 1.264617e+02 4.420566e-02 9.269816e-03 2.903678e-05
8.249000e-02 1.125000e-02 1.348565e-07 1.000050e-02 1.414214e-02 8.000000e-04 1.000000e-02 3.053904e+01 2.007578e+07 1.348700e+01 4.710751e-07 4.074629e-02 1.584803e-09
1.323000e-01 7.897000e-01 9.699824e-06 3.523212e-03 4.982543e-03 8.000000e-04 3.523190e-03 2.988933e+01 5.693157e-09 1.204041e+02 2.575393e-02 1.844054e-02 6.322953e-05
6.514000e-02 2.154000e-01 6.274493e-03 2.928700e-04 4.141806e-04 8.000000e-04 2.928699e-04 8.435658e+00 1.005666e-05 5.381809e+02 2.005157e-02 3.190991e-02 6.740748e-05
2.850000e-02 1.914000e-01 3.517543e-02 1.232872e-04 1.743544e-04 8.000000e-04 1.232872e-04 8.702664e+00 1.514107e-05 5.346572e+02 1.315584e-02 3.673079e-02 6.985273e-05
2.850000e-02 3.257000e-02 7.472715e-02 8.427282e-05 1.191798e-04 8.000000e-04 8.427281e-05 8.762786e+00 4.725126e-02 5.307053e+02 1.361319e-02 3.678817e-02 6.908372e-05
3.609000e-02 1.512000e-01 3.213150e-02 1.321581e-04 1.868998e-04 8.000000e-04 1.321581e-04 7.526195e+00 4.320142e-05 5.612010e+02 1.483728e-02 3.736751e-02 7.106228e-05
3.609000e-02 2.285000e-02 1.609438e-04 1.938377e-03 2.741274e-03 8.000000e-04 1.938374e-03 7.137197e+00 4.216182e+05 6.047153e+02 4.873983e-05 4.099858e-02 2.494143e-07
4.062000e-02 5.541000e-01 3.926732e-04 1.103379e-03 1.560413e-03 8.000000e-04 1.103379e-03 1.713738e+01 1.580544e-08 4.780584e+02 1.762088e-02 2.732177e-02 7.350922e-05
2.533000e-02 1.512000e-01 6.005678e-02 9.550839e-05 1.350693e-04 8.000000e-04 9.550839e-05 8.272654e+00 4.046027e-05 5.478290e+02 1.244394e-02 3.755628e-02 7.020421e-05
2.388000e-01 3.888000e-01 2.194896e-05 2.477430e-03 3.503604e-03 8.000000e-04 2.477422e-03 2.423615e+01 4.608726e-07 1.347152e+02 4.312134e-02 6.439317e-03 1.692026e-05
1.885000e-01 1.343000e-01 6.694224e-05 2.917702e-03 4.126236e-03 8.000000e-04 2.917689e-03 7.246629e+00 1.782292e+04 5.698782e+02 5.222451e-03 3.010772e-02 9.426005e-06
4.062000e-02 1.000000e+00 2.889232e-06 1.000000e-08 1.414214e-08 8.000000e-04 1.000000e-08 3.180203e+01 3.273183e+01 2.889232e-10 1.632013e-02 1.337834e-02 4.153470e-05
4.309000e-01 1.266000e-02 1.033614e-12 1.000050e-02 1.414214e-02 8.000000e-04 1.000000e-02 3.180202e+01 8.342005e+09 1.033717e-04 1.175721e-09 4.094740e-02 2.071669e-12
2.122000e-01 4.642000e-02 6.100353e-07 1.000050e-02 1.414214e-02 8.000000e-04 1.000000e-02 2.643127e+01 7.052477e+05 6.100963e+01 5.272708e-05 4.103824e-02 1.148929e-07
4.309000e-01 3.665000e-02 6.158909e-10 1.000050e-02 1.414214e-02 8.000000e-04 1.000000e-02 3.179617e+01 4.015443e+07 6.159525e-02 6.966312e-07 4.091148e-02 1.239882e-09
2.122000e-01 8.377000e-02 1.118831e-05 7.407973e-03 1.047617e-02 8.000000e-04 7.407770e-03 6.826711e+00 6.252070e+04 6.139930e+02 1.036445e-03 3.823536e-02 2.144817e-06
3.024000e-01 1.604000e-02 6.610850e-11 1.000050e-02 1.414214e-02 8.000000e-04 1.000000e-02 3.180140e+01 6.140659e+08 6.611512e-03 2.058169e-08 4.063608e-02 3.979981e-11
5.144000e-02 2.154000e-01 1.065058e-02 2.245174e-04 3.175155e-04 8.000000e-04 2.245174e-04 8.706580e+00 1.051817e-05 5.368751e+02 1.725626e-02 3.526803e-02 7.053585e-05
1.489000e-01 1.914000e-01 3.753569e-04 9.583920e-04 1.355370e-03 8.000000e-04 9.583915e-04 1.611762e+01 1.982248e-05 3.447710e+02 3.426259e-02 1.260706e-02 2.961020e-05
3.207000e-02 4.375000e-01 1.838814e-03 5.238879e-04 7.408892e-04 8.000000e-04 5.238878e-04 1.358710e+01 8.877864e-08 5.046783e+02 1.600243e-02 3.067978e-02 7.145163e-05
1.323000e-01 2.285000e-02 2.970958e-07 1.000050e-02 1.414214e-02 8.000000e-04 1.000000e-02 2.907450e+01 3.745451e+06 2.971255e+01 4.941408e-06 4.052242e-02 1.317604e-08
1.045000e-01 2.285000e-02 1.750745e-06 1.000050e-02 1.414214e-02 8.000000e-04 1.000000e-02 1.833860e+01 1.441796e+06 1.750921e+02 1.300636e-05 4.094362e-02 3.941435e-08
2.533000e-02 1.701000e-01 5.110757e-02 1.026243e-04 1.451326e-04 8.000000e-04 1.026243e-04 8.571282e+00 2.459019e-05 5.382515e+02 1.259154e-02 3.678742e-02 7.033003e-05
5.789000e-02 1.512000e-01 1.166796e-02 2.207044e-04 3.121232e-04 8.000000e-04 2.207044e-04 7.370771e+00 4.192192e-05 5.683516e+02 1.940075e-02 3.448691e-02 6.981978e-05
2.122000e-01 2.572000e-02 1.749193e-08 1.000050e-02 1.414214e-02 8.000000e-04 1.000000e-02 3.162894e+01 1.383558e+07 1.749368e+00 1.478464e-06 4.102434e-02 3.299578e-09
7.330000e-02 3.888000e-01 1.312588e-03 6.071056e-04 8.585768e-04 8.000000e-04 6.071055e-04 1.212940e+01 4.938511e-07 4.837900e+02 2.152202e-02 2.945651e-02 6.940339e-05
1.323000e-01 2.031000e-02 1.492517e-07 1.000050e-02 1.414214e-02 8.000000e-04 1.000000e-02 3.035651e+01 6.787790e+06 1.492666e+01 2.406362e-06 4.055160e-02 6.595788e-09
5.789000e-02 1.194000e-01 1.284990e-02 2.147985e-04 3.037710e-04 8.000000e-04 2.147985e-04 6.744374e+00 9.840598e-05 5.928739e+02 1.989591e-02 3.471088e-02 6.928938e-05
4.571000e-02 5.878000e-02 2.539555e-02 1.428388e-04 2.020046e-04 8.000000e-04 1.428388e-04 9.317806e+00 2.897737e-03 5.181434e+02 1.779656e-02 3.636087e-02 7.046843e-05
2.251000e-02 1.125000e-02 8.839551e-05 2.698696e-03 3.816518e-03 8.000000e-04 2.698686e-03 6.190951e+00 1.304657e+06 6.437809e+02 8.118382e-06 4.048310e-02 4.809634e-08
2.000000e-02 6.615000e-02 1.588950e-01 6.177781e-05 8.736702e-05 8.000000e-04 6.177781e-05 6.129884e+00 7.356044e-04 6.064223e+02 1.166599e-02 3.928319e-02 7.202567e-05
2.122000e-01 1.604000e-02 1.017595e-09 1.000050e-02 1.414214e-02 8.000000e-04 1.000000e-02 3.179188e+01 1.486024e+08 1.017697e-01 8.629698e-08 4.083110e-02 1.919451e-10
2.687000e-01 3.665000e-02 2.405557e-08 1.000050e-02 1.414214e-02 8.000000e-04 1.000000e-02 3.156718e+01 6.027940e+06 2.405798e+00 4.771516e-06 4.067200e-02 9.756045e-09
2.533000e-02 1.604000e-02 1.871088e-04 1.839716e-03 2.601747e-03 8.000000e-04 1.839713e-03 5.679733e+00 6.694233e+05 6.332797e+02 2.234984e-05 4.084572e-02 1.318963e-07
2.388000e-01 8.377000e-02 6.743791e-06 9.141514e-03 1.292751e-02 8.000000e-04 9.141132e-03 7.176651e+00 6.734748e+04 5.635603e+02 9.719470e-04 3.800813e-02 1.886970e-06
2.687000e-01 5.541000e-01 7.244012e-06 3.846141e-03 5.439224e-03 8.000000e-04 3.846112e-03 2.769762e+01 6.617013e-08 1.071592e+02 4.824700e-02 8.218946e-03 2.451920e-05
4.309000e-01 3.455000e-01 5.198107e-06 8.794361e-03 1.243662e-02 8.000000e-04 8.794021e-03 1.607959e+01 4.104060e+02 4.020257e+02 3.914843e-02 9.797477e-03 1.960979e-05
3.403000e-01 1.604000e-02 2.659578e-11 1.000050e-02 1.414214e-02 8.000000e-04 1.000000e-02 3.180177e+01 9.852213e+08 2.659844e-03 1.260356e-08 4.113260e-02 2.367102e-11
3.829000e-01 1.000000e-02 6.045784e-13 1.000050e-02 1.414214e-02 8.000000e-04 1.000000e-02 3.180203e+01 1.711104e+10 6.046389e-05 4.499322e-10 4.064106e-02 8.008866e-13
7.330000e-02 3.257000e-02 3.476030e-05 4.058038e-03 5.738885e-03 8.000000e-04 4.058004e-03 7.887899e+00 3.252526e+05 5.724212e+02 8.418508e-05 4.069118e-02 2.997676e-07
4.571000e-02 1.061000e-01 2.404881e-02 1.595262e-04 2.256041e-04 8.000000e-04 1.595262e-04 6.189543e+00 1.499417e-04 6.120088e+02 1.731057e-02 3.775429e-02 7.240181e-05
9.283000e-02 1.000000e-02 2.824411e-08 1.000050e-02 1.414214e-02 8.000000e-04 1.000000e-02 3.151875e+01 5.866486e+07 2.824693e+00 1.430017e-07 4.075342e-02 4.589741e-10
2.388000e-01 7.897000e-01 2.604714e-06 3.445162e-03 4.872165e-03 8.000000e-04 3.445141e-03 3.156573e+01 1.982049e-08 3.091572e+01 3.948834e-02 1.329708e-02 4.666459e-05
5.789000e-02 4.642000e-02 2.899366e-04 1.457976e-03 2.061888e-03 8.000000e-04 1.457975e-03 5.833256e+00 1.110953e+05 6.163168e+02 3.535584e-04 4.030994e-02 1.393132e-06
9.283000e-02 3.070000e-01 1.401934e-03 5.845003e-04 8.266081e-04 8.000000e-04 5.845002e-04 1.139664e+01 1.771038e-06 4.789575e+02 2.404110e-02 2.537997e-02 5.806682e-05
5.144000e-02 1.061000e-01 1.810956e-02 1.794598e-04 2.537945e-04 8.000000e-04 1.794598e-04 6.500509e+00 1.586350e-04 5.832335e+02 1.864384e-02 3.569155e-02 7.129288e-05
2.687000e-01 1.343000e-01 1.595489e-05 5.940461e-03 8.400933e-03 8.000000e-04 5.940356e-03 7.298548e+00 2.209451e+04 5.630334e+02 4.340235e-03 3.095767e-02 6.909653e-06
5.789000e-02 1.805000e-02 1.346709e-05 6.661502e-03 9.420577e-03 8.000000e-04 6.661354e-03 6.234359e+00 9.675830e+05 5.976101e+02 1.611804e-05 4.093882e-02 6.344001e-08
2.388000e-01 4.375000e-01 1.821564e-05 2.730744e-03 3.861840e-03 8.000000e-04 2.730733e-03 2.454679e+01 2.303067e-07 1.358333e+02 4.239439e-02 7.063061e-03 1.925343e-05
8.249000e-02 4.924000e-01 3.946021e-04 1.094730e-03 1.548181e-03 8.000000e-04 1.094729e-03 1.436783e+01 9.456586e-08 4.729042e+02 2.260731e-02 2.771474e-02 7.242088e-05
1.675000e-01 8.886000e-01 2.035475e-06 2.694896e-08 3.811158e-08 8.000000e-04 2.694896e-08 3.180203e+01 1.096302e+02 1.478257e-09 2.032781e-02 1.576925e-02 4.208623e-05
1.885000e-01 5.541000e-01 2.673973e-05 2.609188e-03 3.689937e-03 8.000000e-04 2.609179e-03 2.369442e+01 6.320409e-08 1.820404e+02 3.747521e-02 1.318205e-02 3.958962e-05
3.024000e-01 1.914000e-01 2.214321e-05 4.816067e-03 6.810869e-03 8.000000e-04 4.816011e-03 8.771840e+00 8.134246e+03 5.136008e+02 1.341109e-02 2.235431e-02 1.577838e-05
9.283000e-02 8.377000e-02 3.238099e-04 1.350518e-03 1.909919e-03 8.000000e-04 1.350517e-03 7.085346e+00 3.480636e+04 5.905965e+02 1.896041e-03 3.707719e-02 5.378842e-06
3.609000e-02 1.701000e-01 2.855965e-02 1.389753e-04 1.965407e-04 8.000000e-04 1.389753e-04 7.991901e+00 2.734290e-05 5.516046e+02 1.431185e-02 3.652421e-02 7.124087e-05
2.000000e-02 7.017000e-01 7.817322e-05 1.843957e-03 2.607744e-03 8.000000e-04 1.843954e-03 2.758398e+01 6.754453e-10 2.658028e+02 1.535285e-02 2.012940e-02 5.621479e-05
1.885000e-01 1.805000e-02 5.089304e-09 1.000050e-02 1.414214e-02 8.000000e-04 1.000000e-02 3.175109e+01 5.100997e+07 5.089813e-01 2.834471e-07 4.033235e-02 6.569758e-10
8.249000e-02 1.000000e+00 1.637546e-06 1.000000e-08 1.414214e-08 8.000000e-04 1.000000e-08 3.180203e+01 1.350024e+02 1.637546e-10 1.334557e-02 1.432378e-02 3.341427e-05
4.309000e-01 3.070000e-01 7.612324e-06 7.610051e-03 1.076193e-02 8.000000e-04 7.609831e-03 1.262492e+01 1.146842e+03 4.408516e+02 3.939368e-02 1.172145e-02 2.463055e-05
2.850000e-02 1.701000e-01 4.224193e-02 1.139758e-04 1.611861e-04 8.000000e-04 1.139758e-04 8.117199e+00 2.526119e-05 5.487427e+02 1.319203e-02 3.707764e-02 7.037490e-05
2.850000e-02 2.424000e-01 2.076669e-02 1.564498e-04 2.212534e-04 8.000000e-04 1.564498e-04 1.000276e+01 4.624512e-06 5.082966e+02 1.346698e-02 3.522818e-02 6.870955e-05
1.176000e-01 3.665000e-02 8.751675e-06 8.179034e-03 1.156651e-02 8.000000e-04 8.178761e-03 6.671548e+00 3.144620e+05 5.854573e+02 9.474857e-05 4.010382e-02 2.751378e-07
2.533000e-02 1.000000e-02 3.902555e-05 3.928635e-03 5.555885e-03 8.000000e-04 3.928604e-03 7.092965e+00 1.915509e+06 6.023270e+02 4.871733e-06 4.014918e-02 2.746218e-08
7.330000e-02 1.125000e-02 3.096423e-07 1.000050e-02 1.414214e-02 8.000000e-04 1.000000e-02 2.891417e+01 1.247862e+07 3.096733e+01 7.667008e-07 4.043974e-02 2.685356e-09
2.000000e-02 1.194000e-01 1.155055e-01 7.016572e-05 9.922932e-05 8.000000e-04 7.016572e-05 7.333136e+00 9.490610e-05 5.686602e+02 1.128121e-02 3.789963e-02 7.023316e-05
8.249000e-02 7.897000e-01 1.720291e-05 2.918699e-03 4.127647e-03 8.000000e-04 2.918687e-03 2.978718e+01 3.218614e-09 1.465482e+02 1.965676e-02 1.936772e-02 6.169543e-05
2.122000e-01 4.125000e-02 3.020882e-07 1.000050e-02 1.414214e-02 8.000000e-04 1.000000e-02 2.906362e+01 1.281551e+06 3.021184e+01 2.557947e-05 4.074903e-02 5.718784e-08
1.176000e-01 2.728000e-01 7.178123e-04 8.030161e-04 1.135636e-03 8.000000e-04 8.030159e-04 1.163486e+01 2.304892e-06 4.628704e+02 2.825589e-02 1.818142e-02 4.204248e-05
8.249000e-02 1.343000e-01 4.407039e-03 3.446474e-04 4.874050e-04 8.000000e-04 3.446474e-04 9.109432e+00 6.895131e-05 5.234762e+02 2.396881e-02 2.772812e-02 5.902229e-05
